
Gurobi 11.0.3 (linux64, Java) logging started ter 10 dez 2024 01:36:41 -03

Set parameter Username
Academic license - for non-commercial use only - expires 2025-10-10
Set parameter NonConvex to value 2
Set parameter TimeLimit to value 3600
Set parameter LogToConsole to value 0
Set parameter MIPGap to value 1.7445418436480762e-08
Set parameter Threads to value 2
Set parameter NodefileDir to value "/home/ps12398/experiment_epec/goalProgrammingMarcos/"
Set parameter NodefileStart to value 1
Gurobi Optimizer version 11.0.3 build v11.0.3rc0 (linux64)

CPU model: Intel(R) Xeon(R) CPU           X5650  @ 2.67GHz, instruction set [SSE2]
Thread count: 12 physical cores, 24 logical processors, using up to 2 threads

Optimize a model with 520401 rows, 349038 columns and 2312721 nonzeros
Model fingerprint: 0x9d9ce526
Model has 422 quadratic constraints
Variable types: 174312 continuous, 174726 integer (417 binary)
Coefficient statistics:
  Matrix range     [2e-03, 1e+07]
  QMatrix range    [2e-03, 2e+05]
  QLMatrix range   [1e+00, 2e+05]
  Objective range  [1e+00, 1e+08]
  Bounds range     [1e+00, 1e+08]
  RHS range        [1e+00, 8e+05]
  QRHS range       [2e-01, 2e-01]
Presolve removed 519017 rows and 346681 columns
Presolve time: 1.26s
Presolved: 2958 rows, 2854 columns, 292550 nonzeros
Presolved model has 2 SOS constraint(s)
Presolved model has 417 bilinear constraint(s)

Solving non-convex MIQCP

Variable types: 1336 continuous, 1518 integer (419 binary)
Found heuristic solution: objective 7891194.1802

Root relaxation: objective 3.490167e+06, 518 iterations, 0.05 seconds (0.03 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
     0     0 3515374.80    0  342 6497114.26 3515374.80  45.9%     -   10s
     0     0 3515604.69    0  341 6497114.26 3515604.69  45.9%     -   11s
     0     0 3515836.97    0  342 6497114.26 3515836.97  45.9%     -   11s
     0     0 3516071.73    0  342 6497114.26 3516071.73  45.9%     -   11s
     0     0 3516304.89    0  342 6497114.26 3516304.89  45.9%     -   11s
     0     0 3516639.37    0  343 6497114.26 3516639.37  45.9%     -   11s
     0     0 3516640.09    0  344 6497114.26 3516640.09  45.9%     -   11s
     0     0 3516833.77    0  348 6497114.26 3516833.77  45.9%     -   11s
     0     0 3516889.40    0  350 6497114.26 3516889.40  45.9%     -   11s
     0     0 3517136.86    0  347 6497114.26 3517136.86  45.9%     -   11s
     0     0 3517383.98    0  350 6497114.26 3517383.98  45.9%     -   11s
     0     0 3517631.35    0  348 6497114.26 3517631.35  45.9%     -   11s
     0     0 3517871.55    0  348 6497114.26 3517871.55  45.9%     -   12s
     0     0 3518113.03    0  349 6497114.26 3518113.03  45.9%     -   12s
     0     0 3518356.96    0  351 6497114.26 3518356.96  45.8%     -   12s
     0     0 3518591.95    0  348 6497114.26 3518591.95  45.8%     -   12s
     0     0 3518724.75    0  352 6497114.26 3518724.75  45.8%     -   12s
     0     0 3518890.79    0  349 6497114.26 3518890.79  45.8%     -   12s
     0     0 3518994.34    0  351 6497114.26 3518994.34  45.8%     -   12s
     0     0 3519094.96    0  351 6497114.26 3519094.96  45.8%     -   12s
     0     0 3519196.22    0  350 6497114.26 3519196.22  45.8%     -   12s
     0     0 3519196.26    0  351 6497114.26 3519196.26  45.8%     -   12s
     0     0 3519298.01    0  351 6497114.26 3519298.01  45.8%     -   13s
     0     0 3519298.04    0  352 6497114.26 3519298.04  45.8%     -   13s
     0     0 3519399.67    0  352 6497114.26 3519399.67  45.8%     -   13s
     0     0 3519399.71    0  353 6497114.26 3519399.71  45.8%     -   13s
     0     0 3519508.41    0  353 6497114.26 3519508.41  45.8%     -   13s
     0     0 3519508.47    0  353 6497114.26 3519508.47  45.8%     -   13s
     0     0 3519663.57    0  352 6497114.26 3519663.57  45.8%     -   13s
     0     0 3519664.33    0  354 6497114.26 3519664.33  45.8%     -   13s
     0     0 3519774.98    0  354 6497114.26 3519774.98  45.8%     -   13s
     0     0 3519775.03    0  355 6497114.26 3519775.03  45.8%     -   13s
     0     0 3520015.74    0  352 6497114.26 3520015.74  45.8%     -   13s
     0     0 3520016.32    0  354 6497114.26 3520016.32  45.8%     -   13s
     0     0 3520117.76    0  354 6497114.26 3520117.76  45.8%     -   13s
     0     0 3520117.76    0  354 6497114.26 3520117.76  45.8%     -   15s
     0     2 3520117.76    0  354 6497114.26 3520117.76  45.8%     -   16s
    95   168 3520374.37   36  445 6497114.26 3520118.21  45.8%   2.4   20s
H  268   316                    4906968.1304 3520118.21  28.3%   2.4   22s
   315   446 3520305.11  124  420 4906968.13 3520118.21  28.3%   2.5   25s
H  531   589                    4741546.8786 3520118.21  25.8%   3.0   27s
   588   712 3520720.23  273  420 4741546.88 3520118.21  25.8%   3.0   45s
H  711   816                    4739675.2553 3520118.21  25.7%   3.3   48s
H  815  1009                    4739675.1392 3520118.21  25.7%   4.2   52s
H  906  1009                    4435600.7979 3520118.21  20.6%   4.7   52s
H 1008  1105                    3953394.0515 3520118.21  11.0%   5.3   55s
H 1104  1321                    3837730.9030 3520118.21  8.28%   5.4   59s
  1320  1535 3544178.39  581  400 3837730.90 3520118.21  8.28%   5.6   63s
  1534  1760 3547170.00  681  402 3837730.90 3520118.21  8.28%   5.5   66s
  1759  1847 3551896.88  800  399 3837730.90 3520118.21  8.28%   5.7   70s
  1846  2060 3555049.48  839  395 3837730.90 3520118.21  8.28%   5.8   75s
  2248  2481 3567583.40  998  409 3837730.90 3520118.21  8.28%   5.9   84s
  2480  2712 3569114.99 1127  405 3837730.90 3520118.21  8.28%   6.1   88s
  2711  2970 3571216.11 1246  404 3837730.90 3520118.21  8.28%   6.2   92s
H 2853  2970                    3817595.8368 3520118.21  7.79%   6.2   92s
  2969  3210 3572943.62 1384  404 3817595.84 3520118.21  7.79%   6.2   97s
  3211  3384 3574725.23 1495  401 3817595.84 3520118.21  7.79%   6.3  102s
H 3252  3384                    3817595.7817 3520118.21  7.79%   6.3  102s
H 3273  3384                    3764602.3353 3520118.21  6.49%   6.3  102s
  3389  3613 3576145.47 1555  400 3764602.34 3520118.21  6.49%   6.4  107s
  3641  3614 3561260.01  880  174 3764602.34 3520118.21  6.49%   6.5  116s
  3646  3617 3571221.85  942   68 3764602.34 3529735.45  6.24%   6.5  120s
H 3646  3436                    3764599.7840 3529986.10  6.23%   6.5  121s
  3654  3442 3572377.80 1322   69 3764599.78 3531213.51  6.20%   6.4  125s
  3662  3447 3560186.19  875   72 3764599.78 3532495.11  6.17%   6.4  130s
  3670  3452 3572972.67 1388   73 3764599.78 3534335.59  6.12%   6.4  135s
  3678  3458 3550574.58  640   76 3764599.78 3536152.02  6.07%   6.4  140s
  3692  3467 3555412.76  685   79 3764599.78 3538439.74  6.01%   6.4  145s
  3711  3480 3577553.45 1647   80 3764599.78 3540238.05  5.96%   6.3  150s
  3733  3494 3541434.89   50   80 3764599.78 3541434.89  5.93%   6.3  155s
  3752  3507 3564360.17  844   80 3764599.78 3542589.91  5.90%   6.3  160s
  3764  3515 3580482.35 1035   81 3764599.78 3542945.04  5.89%   6.3  165s
  3777  3524 3582658.48 1313   81 3764599.78 3543370.94  5.88%   6.2  170s
H 3791  3358                    3763715.5716 3543639.45  5.85%   6.6  176s
  3797  3362 3573296.56 1428   82 3763715.57 3543700.50  5.85%   6.6  181s
  3799  3363 3586398.67 1435   82 3763715.57 3543726.01  5.85%   6.6  185s
  3808  3369 3572743.29 1363   81 3763715.57 3543832.59  5.84%   6.6  190s
H 3816  3207                    3763715.4074 3543836.57  5.84%   6.9  193s
  3820  3209 3543836.57   50   80 3763715.41 3543836.57  5.84%   6.8  195s
  3826  3213 3543840.71  355   81 3763715.41 3543840.71  5.84%   6.8  200s
  3842  3227 3543868.96   42  491 3763715.41 3543865.54  5.84%   7.1  205s
  3854  3242 3543873.99   45  488 3763715.41 3543865.54  5.84%   7.1  210s
  3886  3297 3543880.94   53  478 3763715.41 3543865.54  5.84%   7.0  223s
  3929  3378 3543883.86   64  466 3763715.41 3543865.54  5.84%   7.0  240s
  4024  3460 3543891.30   88  445 3763715.41 3543865.54  5.84%   6.9  257s
  4138  3537 3543904.19  117  425 3763715.41 3543865.54  5.84%   6.7  275s
  4253  3618 3543903.67  148  425 3763715.41 3543865.54  5.84%   6.7  298s
  4372  3704 3543904.59  178  423 3763715.41 3543865.54  5.84%   6.6  319s
  4498  3793 3543905.12  212  424 3763715.41 3543865.54  5.84%   6.5  336s
  4629  3884 3543905.89  246  424 3763715.41 3543865.54  5.84%   6.4  358s
  4763  3977 3543906.66  281  424 3763715.41 3543865.54  5.84%   6.3  378s
H 4901  3908                    3759648.1853 3543865.54  5.74%   6.2  402s
H 5039  3856                    3758953.1096 3543865.54  5.72%   6.1  427s
  5186  3964 3543916.39  391  419 3758953.11 3543865.54  5.72%   6.0  448s
  5343  4072 3543917.88  432  421 3758953.11 3543865.54  5.72%   5.9  475s
  5503  4185 3543930.35  473  420 3758953.11 3543865.54  5.72%   5.9  497s
  5670  4305 3543934.71  516  419 3758953.11 3543865.54  5.72%   5.9  529s
  5845  4426 3543960.15  562  421 3758953.11 3543865.54  5.72%   5.9  561s
  6025  4553 3544000.57  609  435 3758953.11 3543865.54  5.72%   6.0  593s
  6212  4677 3543977.44  658  421 3758953.11 3543865.54  5.72%   6.0  622s
  6398  4823 3543984.31  706  422 3758953.11 3543865.54  5.72%   6.1  655s
  6606  4968 3544005.37  760  427 3758953.11 3543865.54  5.72%   6.2  686s
  6820  5112 3544018.20  815  427 3758953.11 3543865.54  5.72%   6.2  721s
  7036  5262 3544030.32  870  420 3758953.11 3543865.54  5.72%   6.2  751s
  7258  5429 3544048.65  926  419 3758953.11 3543865.54  5.72%   6.3  788s
H 7499  5478                    3735639.3811 3543865.54  5.13%   6.3  831s
H 7773  5523                    3735181.7857 3543865.54  5.12%   6.3  870s
  8047  5717 3544107.36 1132  419 3735181.79 3543865.54  5.12%   6.3  912s
H 8191  5538                    3717002.3569 3543865.54  4.66%   6.3  912s
H 8333  5674                    3716864.1712 3543865.54  4.65%   6.4  957s
  8641  5874 3544143.55 1287  419 3716864.17 3543865.54  4.65%   6.4  998s
  8944  6090 3544196.20 1375  430 3716864.17 3543865.54  4.65%   6.3 1045s
  9261  6305 3544483.19 1460  421 3716864.17 3543865.54  4.65%   6.3 1090s
H 9278  6181                    3617272.6984 3543865.54  2.03%   6.3 1090s
  9581  6359 3544299.24 1541  421 3617272.70 3543865.54  2.03%   6.3 1139s
H 9860  6428                    3616621.8158 3543865.54  2.01%   6.3 1183s
 10134  6621 3544423.49 1683  420 3616621.82 3543865.54  2.01%   6.3 1225s
 10418  6887 3544515.25 1754  421 3616621.82 3543865.54  2.01%   6.3 1270s
 10713  7180 3544753.62 1829  420 3616621.82 3543865.54  2.01%   6.3 1312s
 11006  7467 3544719.26 1907  419 3616621.82 3543865.54  2.01%   6.3 1365s
 11293  7766 3544842.54 1982  420 3616621.82 3543865.54  2.01%   6.3 1417s
 11592  8060 3544924.39 2061  419 3616621.82 3543865.54  2.01%   6.4 1465s
H11746  8060                    3604128.7051 3543865.54  1.67%   6.4 1465s
H11886  8338                    3598762.1299 3543865.54  1.53%   6.4 1512s
 12164  8641 3545081.22 2210  425 3598762.13 3543865.54  1.53%   6.4 1563s
H12467  8937                    3598737.4328 3543865.54  1.52%   6.4 1612s
H12622  8937                    3598687.9108 3543865.54  1.52%   6.4 1612s
 12763  9216 3545339.40 2369  419 3598687.91 3543865.54  1.52%   6.4 1656s
 13042  9477 3547375.00 2439  426 3598687.91 3543865.54  1.52%   6.4 1702s
 13305  9756 3548408.66 2513  417 3598687.91 3543865.54  1.52%   6.4 1745s
 13590 10024 3550011.78 2591  413 3598687.91 3543865.54  1.52%   6.4 1784s
 13867 10326 3552836.30 2667  409 3598687.91 3543865.54  1.52%   6.4 1831s
 14179 10648 3553729.50 2753  409 3598687.91 3543865.54  1.52%   6.3 1872s
 14516 10907 3555720.20 2843  410 3598687.91 3543865.54  1.52%   6.4 1922s
 14778 11232 3556937.69 2911  404 3598687.91 3543865.54  1.52%   6.4 1973s
H15107 11582                    3598648.5304 3543865.54  1.52%   6.4 2019s
 15460 11922 3562140.19 3083  403 3598648.53 3543865.54  1.52%   6.4 2063s
H15638 11922                    3598618.9560 3543865.54  1.52%   6.5 2063s
H15800 12246                    3598570.9659 3543865.54  1.52%   6.4 2105s
H16128 12582                    3598540.4283 3543865.54  1.52%   6.5 2147s
 16471 12909 3568729.08 3355  405 3598540.43 3543865.54  1.52%   6.5 2192s
H16642 12909                    3598013.7637 3543865.54  1.50%   6.7 2192s
 16800 13245 3569970.51 3441  404 3598013.76 3543865.54  1.50%   6.7 2237s
 17136 13572 3571040.99 3517  402 3598013.76 3543865.54  1.50%   6.9 2277s
H17466 13886                    3597998.5999 3543865.54  1.50%   6.9 2330s
H17601 13886                    3597988.3596 3543865.54  1.50%   6.9 2330s
 17780 14233 3573967.53 3657  403 3597988.36 3543865.54  1.50%   6.9 2385s
H17958 14233                    3597974.7612 3543865.54  1.50%   6.9 2385s
 18131 14558 3575769.17 3746  403 3597974.76 3543865.54  1.50%   6.9 2434s
 18458 14857 3577453.08 3828  403 3597974.76 3543865.54  1.50%   6.8 2480s
 18762 15110 3579974.70 3902  403 3597974.76 3543865.54  1.50%   7.1 2524s
 19062 15405     cutoff 3952      3597974.76 3543865.54  1.50%   7.5 2569s
 19378 15624 3545080.24  110  450 3597974.76 3543865.64  1.50%   7.5 2618s
H19431 15624                    3597971.6810 3543865.64  1.50%   7.5 2618s
 19597 15803 3545089.23  136  438 3597971.68 3543865.64  1.50%   7.5 2683s
 19776 15999 3545091.77  163  435 3597971.68 3543865.64  1.50%   7.4 2738s
 20012 16138 3545102.14  192  423 3597971.68 3543865.64  1.50%   7.4 2786s
 20285 16283 3545135.01  221  431 3597971.68 3543865.64  1.50%   7.4 2838s
 20432 16426 3545125.04  252  419 3597971.68 3543865.64  1.50%   7.5 2884s
 20577 16564 3545126.08  282  419 3597971.68 3543865.64  1.50%   7.4 2947s
 20715 16700 3545127.03  313  419 3597971.68 3543865.64  1.50%   7.4 2996s
 20851 16838 3545129.18  344  417 3597971.68 3543865.64  1.50%   7.4 3048s
 20989 16975 3545132.86  375  416 3597971.68 3543865.64  1.50%   7.4 3103s
 21126 17116 3545206.94  407  419 3597971.68 3543865.64  1.50%   7.3 3158s
 21267 17267 3545235.90  439  418 3597971.68 3543865.64  1.50%   7.3 3221s
 21418 17412 3545317.48  473  423 3597971.68 3543865.64  1.50%   7.3 3287s
 21563 17557 3545531.05  507  426 3597971.68 3543865.64  1.50%   7.3 3343s
 21708 17755 3545795.48  541  418 3597971.68 3543865.64  1.50%   7.3 3402s
 21906 17938 3546337.60  599  427 3597971.68 3543865.64  1.50%   7.2 3460s
 22089 18134 3546769.91  651  420 3597971.68 3543865.64  1.50%   7.2 3521s
 22285 18336 3547542.28  706  417 3597971.68 3543865.64  1.50%   7.2 3574s
 22487 18401 3547455.85  764  419 3597971.68 3543865.64  1.50%   7.2 3600s

Cutting planes:
  RLT: 305

Explored 22552 nodes (162571 simplex iterations) in 3600.28 seconds (2970.07 work units)
Thread count was 2 (of 24 available processors)

Solution count 10: 3.59797e+06 3.59797e+06 3.59799e+06 ... 3.59869e+06

Time limit reached
Best objective 3.597971681036e+06, best bound 3.543865637872e+06, gap 1.5038%
