
Gurobi 11.0.3 (linux64, Java) logging started ter 10 dez 2024 17:05:19 -03

Set parameter Username
Academic license - for non-commercial use only - expires 2025-10-10
Set parameter NonConvex to value 2
Set parameter TimeLimit to value 3600
Set parameter LogToConsole to value 0
Set parameter MIPGap to value 1.7445418436480762e-08
Set parameter Threads to value 2
Set parameter NodefileDir to value "/home/ps12398/experiment_epec/goalProgrammingMarcos/"
Set parameter NodefileStart to value 1
Gurobi Optimizer version 11.0.3 build v11.0.3rc0 (linux64)

CPU model: Intel(R) Xeon(R) CPU           X5650  @ 2.67GHz, instruction set [SSE2]
Thread count: 12 physical cores, 24 logical processors, using up to 2 threads

Optimize a model with 520401 rows, 349038 columns and 2312721 nonzeros
Model fingerprint: 0x931f570c
Model has 422 quadratic constraints
Variable types: 174312 continuous, 174726 integer (417 binary)
Coefficient statistics:
  Matrix range     [2e-03, 1e+07]
  QMatrix range    [2e-03, 2e+05]
  QLMatrix range   [1e+00, 2e+05]
  Objective range  [1e+00, 1e+08]
  Bounds range     [1e+00, 1e+08]
  RHS range        [1e+00, 7e+05]
  QRHS range       [2e-01, 2e-01]
Presolve removed 519017 rows and 346681 columns
Presolve time: 1.82s
Presolved: 2958 rows, 2854 columns, 292550 nonzeros
Presolved model has 2 SOS constraint(s)
Presolved model has 417 bilinear constraint(s)

Solving non-convex MIQCP

Variable types: 1336 continuous, 1518 integer (419 binary)
Found heuristic solution: objective 3178908.6749

Root relaxation: objective 6.904192e+05, 245 iterations, 0.05 seconds (0.03 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
     0     0 726917.468    0  486 3178908.67 726917.468  77.1%     -   11s
     0     0 726919.449    0  489 3178908.67 726919.449  77.1%     -   11s
     0     0 727652.684    0  489 3178908.67 727652.684  77.1%     -   11s
     0     0 727658.226    0  490 3178908.67 727658.226  77.1%     -   11s
     0     0 728372.160    0  491 3178908.67 728372.160  77.1%     -   11s
     0     0 728374.496    0  492 3178908.67 728374.496  77.1%     -   11s
     0     0 728969.258    0  493 3178908.67 728969.258  77.1%     -   11s
     0     0 728972.779    0  494 3178908.67 728972.779  77.1%     -   11s
     0     0 729643.871    0  495 3178908.67 729643.871  77.0%     -   11s
     0     0 729662.973    0  496 3178908.67 729662.973  77.0%     -   11s
     0     0 730340.461    0  493 3178908.67 730340.461  77.0%     -   11s
     0     0 730345.587    0  495 3178908.67 730345.587  77.0%     -   12s
     0     0 731023.976    0  496 3178908.67 731023.976  77.0%     -   12s
     0     0 731028.839    0  498 3178908.67 731028.839  77.0%     -   12s
     0     0 731692.391    0  498 3178908.67 731692.391  77.0%     -   12s
     0     0 731708.940    0  500 3178908.67 731708.940  77.0%     -   12s
     0     0 732354.190    0  497 3178908.67 732354.190  77.0%     -   12s
     0     0 732407.758    0  501 3178908.67 732407.758  77.0%     -   12s
     0     0 733039.528    0  496 3178908.67 733039.528  76.9%     -   12s
     0     0 733064.124    0  500 3178908.67 733064.124  76.9%     -   12s
     0     0 733698.173    0  495 3178908.67 733698.173  76.9%     -   12s
     0     0 733705.965    0  500 3178908.67 733705.965  76.9%     -   12s
     0     0 734044.272    0  498 3178908.67 734044.272  76.9%     -   12s
     0     0 734053.061    0  500 3178908.67 734053.061  76.9%     -   12s
     0     0 734667.767    0  496 3178908.67 734667.767  76.9%     -   12s
     0     0 734684.307    0  502 3178908.67 734684.307  76.9%     -   13s
     0     0 735302.912    0  495 3178908.67 735302.912  76.9%     -   13s
     0     0 735317.120    0  500 3178908.67 735317.120  76.9%     -   13s
     0     0 735647.938    0  498 3178908.67 735647.938  76.9%     -   13s
     0     0 735655.814    0  500 3178908.67 735655.814  76.9%     -   13s
     0     0 736214.317    0  496 3178908.67 736214.317  76.8%     -   13s
     0     0 736241.764    0  502 3178908.67 736241.764  76.8%     -   13s
     0     0 736842.275    0  499 3178908.67 736842.275  76.8%     -   13s
     0     0 736863.104    0  500 3178908.67 736863.104  76.8%     -   13s
     0     0 737377.650    0  499 3178908.67 737377.650  76.8%     -   13s
     0     0 737394.293    0  503 3178908.67 737394.293  76.8%     -   14s
     0     0 737924.039    0  497 3178908.67 737924.039  76.8%     -   14s
     0     0 737947.224    0  505 3178908.67 737947.224  76.8%     -   14s
     0     0 738591.121    0  499 3178908.67 738591.121  76.8%     -   14s
     0     0 738604.168    0  503 3178908.67 738604.168  76.8%     -   14s
     0     0 739122.783    0  497 3178908.67 739122.783  76.7%     -   14s
     0     0 739161.986    0  506 3178908.67 739161.986  76.7%     -   14s
     0     0 739771.381    0  500 3178908.67 739771.381  76.7%     -   14s
     0     0 739787.420    0  505 3178908.67 739787.420  76.7%     -   14s
     0     0 740320.651    0  498 3178908.67 740320.651  76.7%     -   14s
     0     0 740340.842    0  506 3178908.67 740340.842  76.7%     -   14s
     0     0 740910.972    0  499 3178908.67 740910.972  76.7%     -   15s
     0     0 740932.695    0  506 3178908.67 740932.695  76.7%     -   15s
     0     0 741494.558    0  499 3178908.67 741494.558  76.7%     -   15s
     0     0 741508.614    0  506 3178908.67 741508.614  76.7%     -   15s
     0     0 742044.431    0  500 3178908.67 742044.431  76.7%     -   15s
     0     0 742075.820    0  506 3178908.67 742075.820  76.7%     -   15s
     0     0 742637.044    0  499 3178908.67 742637.044  76.6%     -   15s
     0     0 742654.281    0  506 3178908.67 742654.281  76.6%     -   15s
     0     0 743207.236    0  499 3178908.67 743207.236  76.6%     -   15s
     0     0 743236.114    0  506 3178908.67 743236.114  76.6%     -   15s
     0     0 743775.650    0  501 3178908.67 743775.650  76.6%     -   16s
     0     0 743806.450    0  505 3178908.67 743806.450  76.6%     -   16s
     0     0 744381.897    0  504 3178908.67 744381.897  76.6%     -   16s
     0     0 744408.509    0  507 3178908.67 744408.509  76.6%     -   16s
     0     0 744862.924    0  503 3178908.67 744862.924  76.6%     -   16s
     0     0 744879.761    0  508 3178908.67 744879.761  76.6%     -   16s
     0     0 745303.503    0  505 3178908.67 745303.503  76.6%     -   16s
     0     0 745317.920    0  509 3178908.67 745317.920  76.6%     -   16s
     0     0 745819.708    0  505 3178908.67 745819.708  76.5%     -   16s
     0     0 745843.875    0  510 3178908.67 745843.875  76.5%     -   17s
     0     0 746422.392    0  506 3178908.67 746422.392  76.5%     -   17s
     0     0 746441.078    0  511 3178908.67 746441.078  76.5%     -   17s
     0     0 746854.854    0  507 3178908.67 746854.854  76.5%     -   17s
     0     0 746879.867    0  512 3178908.67 746879.867  76.5%     -   17s
     0     0 747319.840    0  508 3178908.67 747319.840  76.5%     -   17s
     0     0 747343.237    0  514 3178908.67 747343.237  76.5%     -   17s
     0     0 747839.263    0  507 3178908.67 747839.263  76.5%     -   17s
     0     0 747873.184    0  515 3178908.67 747873.184  76.5%     -   17s
     0     0 748170.524    0  512 3178908.67 748170.524  76.5%     -   17s
     0     0 748177.271    0  513 3178908.67 748177.271  76.5%     -   17s
     0     0 748659.462    0  505 3178908.67 748659.462  76.4%     -   17s
     0     0 748698.864    0  514 3178908.67 748698.864  76.4%     -   17s
     0     0 749189.386    0  509 3178908.67 749189.386  76.4%     -   18s
     0     0 749214.281    0  513 3178908.67 749214.281  76.4%     -   18s
     0     0 749748.375    0  508 3178908.67 749748.375  76.4%     -   18s
     0     0 749780.778    0  514 3178908.67 749780.778  76.4%     -   18s
     0     0 750132.894    0  511 3178908.67 750132.894  76.4%     -   18s
     0     0 750156.087    0  514 3178908.67 750156.087  76.4%     -   18s
     0     0 750662.259    0  507 3178908.67 750662.259  76.4%     -   18s
     0     0 750686.701    0  514 3178908.67 750686.701  76.4%     -   18s
     0     0 751167.295    0  506 3178908.67 751167.295  76.4%     -   18s
     0     0 751198.388    0  514 3178908.67 751198.388  76.4%     -   18s
     0     0 751490.529    0  512 3178908.67 751490.529  76.4%     -   19s
     0     0 751499.275    0  515 3178908.67 751499.275  76.4%     -   19s
     0     0 751941.458    0  505 3178908.67 751941.458  76.3%     -   19s
     0     0 751979.400    0  515 3178908.67 751979.400  76.3%     -   19s
     0     0 752245.732    0  512 3178908.67 752245.732  76.3%     -   19s
     0     0 752251.692    0  515 3178908.67 752251.692  76.3%     -   19s
     0     0 752303.438    0  515 3178908.67 752303.438  76.3%     -   19s
     0     0 752303.438    0  515 3178908.67 752303.438  76.3%     -   20s
H    0     0                    2662869.3429 752303.438  71.7%     -   21s
     0     2 752303.438    0  515 2662869.34 752303.438  71.7%     -   22s
    50    61 752650.888   17  505 2662869.34 752360.670  71.7%  11.2   25s
H   54    61                    2662628.8638 752360.670  71.7%  10.4   25s
   248   259 753127.732  106  488 2662628.86 752360.670  71.7%   4.1   30s
H  340   342                    2266535.9643 752360.670  66.8%   4.9   33s
   401   405 753747.241  167  476 2266535.96 752360.670  66.8%   4.4   35s
H  435   437                    2263306.1653 752360.670  66.8%   4.2   36s
H  462   470                    2262952.3185 752360.670  66.8%   4.4   39s
   469   492 753905.020  197  469 2262952.32 752360.670  66.8%   6.7   40s
   849   873 754073.436  381  460 2262952.32 752360.670  66.8%   4.3   45s
  1128  1190 754252.664  512  471 2262952.32 752360.670  66.8%   3.7   50s
H 1469  1473                    2233059.0413 752360.670  66.3%   3.1   55s
H 1471  1473                    2073532.2755 752360.670  63.7%   3.1   55s
  1703  1737 754551.476  818  469 2073532.28 752360.670  63.7%   2.9   60s
H 1799  1850                    1636632.8701 752360.670  54.0%   2.8   62s
  1918  1968 755086.151  934  464 1636632.87 752360.670  54.0%   2.8   65s
  2203  2303 756313.978 1056  446 1636632.87 752360.670  54.0%   2.9   70s
  2531  2673 756882.640 1233  440 1636632.87 752360.670  54.0%   2.8   75s
H 2936  3030                    1636632.8699 752360.670  54.0%   2.7   81s
  3166  3171 757636.746 1584  437 1636632.87 752360.670  54.0%   2.6   85s
  3282  3475 757683.318 1647  436 1636632.87 752360.670  54.0%   2.6   90s
  3672  3673 754235.826  491  174 1636632.87 752360.670  54.0%   2.5   99s
  3674  3674 756316.308 1059   57 1636632.87 752360.670  54.0%   2.5  105s
  3676  3676 758604.579  669  100 1636632.87 758604.579  53.6%   2.5  110s
  3682  3680 759180.138  375  102 1636632.87 759180.138  53.6%   2.5  115s
  3693  3687 759752.507  272  102 1636632.87 759752.507  53.6%   2.5  120s
  3704  3694 760772.050 1251  103 1636632.87 760772.050  53.5%   2.5  125s
  3721  3706 761646.000 1464  103 1636632.87 761646.000  53.5%   2.5  130s
  3735  3715 762650.374 1226  103 1636632.87 762650.374  53.4%   2.5  135s
  3747  3723 763404.567 1794  101 1636632.87 763404.567  53.4%   2.5  140s
  3760  3732 764182.235 1351  101 1636632.87 764182.235  53.3%   2.4  145s
  3775  3742 764962.791  653  100 1636632.87 764962.791  53.3%   2.4  150s
  3791  3752 765797.044 1494  101 1636632.87 765797.044  53.2%   2.4  155s
  3812  3766 767016.147 1709   99 1636632.87 767016.147  53.1%   2.4  160s
  3827  3776 768106.966 1474  102 1636632.87 768106.966  53.1%   2.4  165s
  3841  3786 769081.528  353  101 1636632.87 769081.528  53.0%   2.4  170s
  3854  3794 769954.594  345   99 1636632.87 769954.594  53.0%   2.4  175s
  3869  3805 770609.937 1621   61 1636632.87 770609.937  52.9%   3.5  180s
  3871  3807 770657.183 1764   98 1636632.87 770657.183  52.9%   3.5  185s
  3881  3813 771133.185  155   99 1636632.87 771133.185  52.9%   3.5  190s
  3886  3817 771357.474 1047   98 1636632.87 771357.474  52.9%   3.5  195s
  3895  3823 771705.316  259   99 1636632.87 771705.316  52.8%   3.5  200s
  3908  3831 772510.879  759   99 1636632.87 772510.879  52.8%   3.5  205s
  3923  3841 773633.187  178   99 1636632.87 773633.187  52.7%   3.5  210s
  3936  3850 774499.401   55  100 1636632.87 774499.401  52.7%   3.5  215s
  3958  3865 775925.771 1820  103 1636632.87 775925.771  52.6%   3.5  220s
  3978  3878 777048.634   21  105 1636632.87 777048.634  52.5%   3.4  225s
  3996  3890 777942.418  280  105 1636632.87 777942.418  52.5%   3.4  230s
  4015  3903 778506.150  120  105 1636632.87 778506.150  52.4%   3.4  235s
  4036  3917 778682.994   55  106 1636632.87 778682.994  52.4%   3.4  240s
  4058  3931 778886.521 1820  107 1636632.87 778886.521  52.4%   3.4  245s
  4067  3939 778912.940  986  101 1636632.87 778912.940  52.4%   4.2  251s
  4073  3943 779001.199  471  107 1636632.87 779001.199  52.4%   4.2  255s
  4083  3950 779120.188  640  104 1636632.87 779120.188  52.4%   4.2  260s
  4097  3959 779211.408  782  104 1636632.87 779211.408  52.4%   4.2  265s
  4109  3967 779291.527  749  105 1636632.87 779291.527  52.4%   4.2  270s
  4126  3978 779417.414  365  106 1636632.87 779417.414  52.4%   4.1  275s
  4146  3992 779452.684 1106  107 1636632.87 779452.684  52.4%   4.1  280s
  4153  3998 779453.219 1005  100 1636632.87 779453.219  52.4%   4.6  287s
  4157  4001 779457.139 1157  107 1636632.87 779457.139  52.4%   4.6  290s
  4165  4006 779460.588  144  107 1636632.87 779460.588  52.4%   4.6  295s
  4183  4018 779489.129  640  107 1636632.87 779489.129  52.4%   4.6  300s
  4201  4030 779527.132  640  107 1636632.87 779527.132  52.4%   4.5  305s
  4220  4043 779558.943  506  107 1636632.87 779558.943  52.4%   4.5  310s
  4234  4052 779584.448  217  108 1636632.87 779584.448  52.4%   4.5  315s
  4251  4063 779614.036   27  108 1636632.87 779614.036  52.4%   4.5  320s
  4255  4069 779722.845   41  524 1636632.87 779614.263  52.4%   4.9  325s
  4275  4082 779989.386   46  522 1636632.87 779628.133  52.4%   5.0  330s
  4287  4090 779735.543   49  520 1636632.87 779628.133  52.4%   5.0  335s
  4310  4106 779763.415   55  515 1636632.87 779628.133  52.4%   5.0  341s
  4328  4120 779946.489   59  512 1636632.87 779628.133  52.4%   5.0  345s
  4344  4131 780034.902   63  507 1636632.87 779628.133  52.4%   5.0  350s
  4365  4149 779825.767   69  506 1636632.87 779628.133  52.4%   5.0  356s
  4386  4164 780185.322   74  501 1636632.87 779628.133  52.4%   5.1  361s
H 4405  3963                    1630735.3712 779628.133  52.2%   5.1  363s
  4406  3970 779900.469   79  499 1630735.37 779628.133  52.2%   5.1  365s
  4413  3980 779903.188   80  498 1630735.37 779628.133  52.2%   5.4  370s
  4439  3998 779958.517   86  500 1630735.37 779628.133  52.2%   5.5  376s
  4466  4018 780287.120   92  500 1630735.37 779628.133  52.2%   5.7  383s
  4481  4025 779984.664   96  498 1630735.37 779628.133  52.2%   5.8  386s
  4493  4027 779985.819   99  498 1630735.37 779628.133  52.2%   6.1  390s
H 4495  3831                    1613907.5646 779628.133  51.7%   6.1  390s
  4511  3851 780099.851  103  503 1613907.56 779628.133  51.7%   6.9  397s
  4524  3864 780359.940  107  500 1613907.56 779628.133  51.7%   7.1  401s
  4542  3871 780111.740  112  498 1613907.56 779628.133  51.7%   7.2  405s
H 4548  3684                    1613559.7417 779628.133  51.7%   7.3  405s
  4572  3710 780468.829  119  502 1613559.74 779628.133  51.7%   7.7  413s
  4589  3724 780330.545  122  496 1613559.74 779628.133  51.7%   7.9  417s
H 4608  3554                    1613559.7222 779628.133  51.7%   8.1  422s
H 4613  3386                    1613559.5996 779628.133  51.7%   8.2  422s
  4621  3408 780387.663  129  494 1613559.60 779628.133  51.7%   8.3  428s
  4646  3418 780396.660  135  492 1613559.60 779628.133  51.7%   8.4  433s
  4664  3437 780398.515  138  492 1613559.60 779628.133  51.7%   8.8  439s
  4689  3456 780627.886  144  492 1613559.60 779628.133  51.7%   9.0  445s
  4717  3474 780431.955  151  490 1613559.60 779628.133  51.7%   9.1  451s
  4744  3494 780769.548  157  490 1613559.60 779628.133  51.7%   9.3  456s
  4773  3507 780597.234  164  485 1613559.60 779628.133  51.7%   9.5  461s
  4796  3535 780784.326  167  484 1613559.60 779628.133  51.7%   9.7  469s
  4831  3556 780897.997  176  481 1613559.60 779628.133  51.7%   9.8  475s
  4864  3583 781212.393  182  485 1613559.60 779628.133  51.7%   9.9  483s
  4902  3613 781360.818  191  484 1613559.60 779628.133  51.7%   9.9  492s
  4945  3639 781363.244  201  484 1613559.60 779628.133  51.7%  10.0  501s
  4985  3648 781601.263  212  473 1613559.60 779628.133  51.7%  10.1  507s
  5007  3685 782540.855  217  481 1613559.60 779628.133  51.7%  10.2  517s
  5052  3721 782092.410  228  470 1613559.60 779628.133  51.7%  10.2  528s
  5103  3751 781992.472  241  467 1613559.60 779628.133  51.7%  10.2  536s
  5150  3784 782028.112  251  463 1613559.60 779628.133  51.7%  10.8  546s
  5198  3828 782400.438  259  462 1613559.60 779628.133  51.7%  11.2  559s
  5258  3863 782119.083  274  464 1613559.60 779628.133  51.7%  11.2  567s
  5313  3915 782476.340  286  461 1613559.60 779628.133  51.7%  11.6  578s
  5384  3967 782372.298  305  461 1613559.60 779628.133  51.7%  11.7  589s
  5459  4014 782302.493  329  460 1613559.60 779628.133  51.7%  11.8  599s
  5531  4065 782596.269  346  461 1613559.60 779628.133  51.7%  12.1  612s
  5606  4129 782586.434  365  461 1613559.60 779628.133  51.7%  12.0  621s
  5695  4179 782349.667  392  456 1613559.60 779628.133  51.7%  12.5  631s
  5775  4235 782357.500  414  456 1613559.60 779628.133  51.7%  12.5  641s
  5858  4307 782875.879  439  461 1613559.60 779628.133  51.7%  13.5  652s
  5957  4350 782389.504  466  456 1613559.60 779628.133  51.7%  13.9  666s
  6033  4427 782397.352  487  456 1613559.60 779628.133  51.7%  13.9  682s
  6136  4512 782575.592  510  461 1613559.60 779628.133  51.7%  14.2  697s
  6255  4574 782418.768  543  456 1613559.60 779628.133  51.7%  14.3  713s
  6357  4660 782453.017  570  454 1613559.60 779628.133  51.7%  14.6  728s
  6477  4747 782461.842  601  457 1613559.60 779628.133  51.7%  15.1  744s
  6604  4876 782494.201  629  450 1613559.60 779628.133  51.7%  15.0  761s
  6775  4979 782520.110  669  446 1613559.60 779628.133  51.7%  14.8  779s
  6935  5047 782546.828  710  446 1613559.60 779628.133  51.7%  14.8  797s
  7056  5159 782622.048  741  449 1613559.60 779628.133  51.7%  14.6  815s
  7209  5255 782597.802  789  447 1613559.60 779628.133  51.7%  14.4  834s
  7356  5360 782627.333  834  447 1613559.60 779628.133  51.7%  14.2  854s
  7510  5450 782658.267  881  447 1613559.60 779628.133  51.7%  14.0  875s
  7651  5545 782684.630  921  447 1613559.60 779628.133  51.7%  13.9  899s
  7793  5640 782834.910  956  452 1613559.60 779628.133  51.7%  13.7  921s
  7935  5726 783235.806  990  456 1613559.60 779628.133  51.7%  13.5  942s
  8069  5862 783051.920 1024  449 1613559.60 779628.133  51.7%  13.5  965s
  8249  6012 783024.502 1075  446 1613559.60 779628.133  51.7%  13.4  989s
  8459  6136 783018.624 1127  434 1613559.60 779628.133  51.7%  13.2 1016s
  8653  6265 783235.312 1171  432 1613559.60 779628.133  51.7%  13.0 1045s
  8847  6413 783461.022 1216  430 1613559.60 779628.133  51.7%  12.8 1073s
  9060  6568 783595.697 1262  440 1613559.60 779628.133  51.7%  12.6 1107s
  9286  6740 783310.854 1311  427 1613559.60 779628.133  51.7%  12.4 1137s
  9533  6866 783330.891 1365  428 1613559.60 779628.133  51.7%  12.2 1173s
  9741  7006 783623.313 1414  440 1613559.60 779628.133  51.7%  12.0 1209s
  9951  7133 783545.427 1466  432 1613559.60 779628.133  51.7%  11.8 1234s
 10148  7275 783375.210 1514  431 1613559.60 779628.133  51.7%  11.7 1264s
 10355  7404 783391.065 1563  431 1613559.60 779628.133  51.7%  11.6 1296s
 10553  7534 783633.485 1612  438 1613559.60 779628.133  51.7%  11.4 1327s
 10749  7661 783435.858 1661  434 1613559.60 779628.133  51.7%  11.3 1361s
 10942  7773 783564.869 1709  433 1613559.60 779628.133  51.7%  11.2 1390s
 11118  7909 783549.611 1754  430 1613559.60 779628.133  51.7%  11.1 1421s
 11313  8046 783539.562 1804  430 1613559.60 779628.133  51.7%  11.0 1455s
 11515  8186 783766.750 1859  436 1613559.60 779628.133  51.7%  10.9 1484s
 11722  8328 783821.235 1913  429 1613559.60 779628.133  51.7%  10.8 1523s
 11933  8444 783798.118 1968  436 1613559.60 779628.133  51.7%  10.7 1551s
 12119  8619 783634.060 2015  428 1613559.60 779628.133  51.7%  10.6 1587s
 12356  8811 783672.410 2070  427 1613559.60 779628.133  51.7%  10.5 1618s
 12627  8985 783852.967 2122  430 1613559.60 779628.133  51.7%  10.4 1651s
 12892  9108 783716.938 2178  428 1613559.60 779628.133  51.7%  10.3 1677s
 13103  9297 783733.780 2224  428 1613559.60 779628.133  51.7%  10.2 1704s
 13362  9472 783754.611 2279  426 1613559.60 779628.133  51.7%  10.1 1731s
 13624  9633 783987.951 2333  428 1613559.60 779628.133  51.7%  10.0 1757s
 13872  9855 783799.069 2385  428 1613559.60 779628.133  51.7%   9.9 1788s
 14108 10101 783869.451 2434  429 1613559.60 779628.133  51.7%   9.9 1821s
 14354 10341 784052.358 2484  428 1613559.60 779628.133  51.7%   9.8 1850s
 14594 10555 784026.538 2536  436 1613559.60 779628.133  51.7%   9.7 1879s
 14808 10773 783889.805 2585  430 1613559.60 779628.133  51.7%   9.7 1908s
 15026 11004 784025.970 2637  435 1613559.60 779628.133  51.7%   9.6 1935s
 15257 11238 783933.292 2686  430 1613559.60 779628.133  51.7%   9.6 1962s
 15491 11465 784165.683 2738  429 1613559.60 779628.133  51.7%   9.5 1993s
 15718 11672 784188.841 2786  429 1613559.60 779628.133  51.7%   9.4 2022s
 15925 11864 784068.931 2830  431 1613559.60 779628.133  51.7%   9.4 2048s
H16040 11864                    1606692.3905 779628.133  51.5%   9.3 2048s
 16117 12101 784283.771 2874  428 1606692.39 779628.133  51.5%   9.3 2077s
 16354 12341 784058.425 2923  427 1606692.39 779628.133  51.5%   9.3 2103s
H16456 12341                    1062242.7968 779628.133  26.6%   9.2 2103s
H16594 12503                    1054902.4885 779628.133  26.1%   9.2 2127s
 16756 12662 784311.931 3016  424 1054902.49 779628.133  26.1%   9.2 2153s
 16915 12807 784118.318 3058  425 1054902.49 779628.133  26.1%   9.1 2186s
 17060 12966 784139.617 3098  424 1054902.49 779628.133  26.1%   9.1 2210s
 17219 13132 784410.142 3138  428 1054902.49 779628.133  26.1%   9.0 2237s
H17306 13132                    1054527.1748 779628.133  26.1%   9.0 2237s
 17385 13287 784229.036 3182  424 1054527.17 779628.133  26.1%   9.0 2262s
 17540 13443 784278.911 3221  424 1054527.17 779628.133  26.1%   9.0 2289s
 17696 13599 784338.563 3260  426 1054527.17 779628.133  26.1%   8.9 2320s
 17852 13765 784340.389 3303  426 1054527.17 779628.133  26.1%   8.9 2349s
 18018 13926 784438.922 3346  425 1054527.17 779628.133  26.1%   8.9 2379s
