S_PE_NSGAII_EXEC_13_1;720599.0;5406016.9860999985;0.14543585827595243;0.004946277242843985;0.13558002960252155;0.29087171655190486
S_PE_NSGAII_EXEC_13_2;720138.0;5140674.310899999;0.14544174026380632;0.005582858429039149;0.12892537649082622;0.29088348052761265
S_PE_NSGAII_EXEC_13_3;720095.0;4953550.800699998;0.14757802912145415;0.00564223584987731;0.1242324184188342;0.2951560582429083
S_PE_NSGAII_EXEC_13_4;719958.0;4865328.647;0.14787799124077852;0.0058314150744081935;0.1220198537448795;0.29575598248155704
S_PE_NSGAII_EXEC_13_5;719864.0;4601330.844200001;0.14887159117102491;0.005961216878100917;0.11539892931740262;0.29774318234204983
S_PE_NSGAII_EXEC_13_6;719437.0;4724630.677600001;0.1454572412263626;0.006550848475726372;0.1184912235342615;0.2909144824527252
S_PE_NSGAII_EXEC_13_7;719300.0;4680298.946700001;0.14577071520849327;0.006740027700257256;0.11737940731111474;0.29154143041698655
S_PE_NSGAII_EXEC_13_8;718495.0;4247193.427000001;0.14816646634731348;0.007851628253157704;0.10651735132184868;0.29633293269462696
S_PE_NSGAII_EXEC_13_9;718391.0;4561900.440200001;0.14716695268014124;0.00799523875937093;0.11441003576503217;0.2943339053602825
S_PE_NSGAII_EXEC_13_10;718134.0;4122570.187400001;0.15445527324732902;0.008350122414147844;0.10339186678164572;0.30891054649465804
S_PE_NSGAII_EXEC_13_11;717126.0;4308649.385300001;0.14716861107497695;0.009742039628214494;0.10805863405680663;0.2943372221499539
S_PE_NSGAII_EXEC_13_12;716568.0;4188202.8799000005;0.1535295148613048;0.01051256522885853;0.10503789978800197;0.3070590297226096
S_PE_NSGAII_EXEC_13_13;715032.0;3923993.6862000013;0.1672294181007247;0.01263358193600771;0.09841167378922898;0.3344588362014494
S_PE_NSGAII_EXEC_13_14;713428.0;3894409.9743999997;0.1864626556385856;0.014848497820296307;0.0976697300380514;0.3729253112771712
S_PE_NSGAII_EXEC_13_15;713399.0;3803585.8077000002;0.19002818246399314;0.014888543057605765;0.09539190826252388;0.3800563649279863
S_PE_NSGAII_EXEC_13_16;712616.0;4222000.772799999;0.1471706507466464;0.01596976446496111;0.10588553295890521;0.2943413014932928
S_PE_NSGAII_EXEC_13_17;711819.0;3933084.8001000006;0.1556056171806281;0.017070318055845156;0.09863967408868253;0.3112112343612562
S_PE_NSGAII_EXEC_13_18;711237.0;3748753.706400001;0.1989279350591101;0.0178739845425384;0.09401674833673432;0.3978558701182202
S_PE_NSGAII_EXEC_13_19;710560.0;3606567.7301;0.1822023160080018;0.018808833703176417;0.09045079970479619;0.3644046320160036
S_PE_NSGAII_EXEC_13_20;709457.0;3700919.7875999995;0.1636096782678942;0.020331933591187838;0.09281709910448367;0.3272193565357884
S_PE_NSGAII_EXEC_13_21;709034.0;3356910.297400001;0.2235930954925085;0.020916041707805092;0.08418952412926857;0.447186190985017
S_PE_NSGAII_EXEC_13_22;707644.0;3633413.9684;0.17820745464080096;0.022835451358154936;0.09112408907713614;0.3564149092816019
S_PE_NSGAII_EXEC_13_23;706375.0;3305653.7602;0.21925494725335334;0.0245877757080067;0.08290403744863713;0.4385098945067067
S_PE_NSGAII_EXEC_13_24;706179.0;3522060.3978000004;0.21597592990092537;0.024858426277408547;0.08833140077498822;0.43195185980185075
S_PE_NSGAII_EXEC_13_25;705084.0;3638661.7736;0.1769380197637089;0.02637047920340357;0.09125570123932387;0.3538760395274178
S_PE_NSGAII_EXEC_13_26;704993.0;3290996.746100002;0.24198995210231022;0.02649613839634014;0.0825364473336464;0.48397990420462045
S_PE_NSGAII_EXEC_13_27;704805.0;3570897.5277;0.16980456293975918;0.02675574200372559;0.08955621000784283;0.33960912587951836
S_PE_NSGAII_EXEC_13_28;704440.0;3260932.704100001;0.22853661887246074;0.027259759645723927;0.08178245715662476;0.4570732377449215
S_PE_NSGAII_EXEC_13_29;703544.0;3539804.4307999997;0.17884066810146815;0.02849701939156095;0.08877641168146404;0.3576813362029363
S_PE_NSGAII_EXEC_13_30;703195.0;3417947.5042000003;0.20406432449189302;0.028978943109526485;0.08572030479941388;0.40812864898378604
S_PE_NSGAII_EXEC_13_31;702992.0;3496877.5239;0.18379704508426908;0.029259259770692686;0.08769982769676492;0.36759409016853817
S_PE_NSGAII_EXEC_13_32;701430.0;3254567.723200001;0.2147095403152185;0.03141617910439517;0.08162282682230276;0.429419080630437
S_PE_NSGAII_EXEC_13_33;701018.0;3393355.316400001;0.21264010299989416;0.031985097648239876;0.08510354581428904;0.42528020599978833
S_PE_NSGAII_EXEC_13_34;700606.0;4058252.2780000004;0.15243040206783712;0.032554016192084576;0.10177880783587365;0.30486080413567423
S_PE_NSGAII_EXEC_13_35;700169.0;3223474.6263000006;0.2217763577755762;0.033157456492230536;0.08084302849592397;0.4435527155511524
S_PE_NSGAII_EXEC_13_36;699617.0;3187061.9040000006;0.225552598652296;0.03391969687136227;0.0799298167949552;0.451105197304592
S_PE_NSGAII_EXEC_13_37;698599.0;3535743.1646000007;0.17295703490501496;0.03532542278794942;0.08867455728606806;0.3459140698100299
S_PE_NSGAII_EXEC_13_38;698250.0;3420903.8692000005;0.19173209207685762;0.03580734650591496;0.08579444886060468;0.38346418415371525
S_PE_NSGAII_EXEC_13_39;698047.0;3445791.4869000004;0.1767293071654403;0.03608766316708116;0.08641861707043054;0.3534586143308806
S_PE_NSGAII_EXEC_13_40;696735.0;3334469.3486000006;0.20317222681762356;0.03789936493777108;0.08362671707364226;0.4063444536352471
S_PE_NSGAII_EXEC_13_41;695224.0;3226430.991300001;0.21063478231251745;0.039985859888619;0.08091717255711477;0.4212695646250349
S_PE_NSGAII_EXEC_13_42;694246.0;4075261.476500001;0.1496607698678563;0.041336350995124144;0.10220538948407688;0.2993215397357126
S_PE_NSGAII_EXEC_13_43;694246.0;4156183.4151000003;0.14945202301565147;0.041336350995124144;0.10423486864758878;0.29890404603130294
S_PE_NSGAII_EXEC_13_44;693848.0;3954220.9340000013;0.15250234109743377;0.04188593735544015;0.0991697570808768;0.30500468219486754
S_PE_NSGAII_EXEC_13_45;692446.0;3072156.935400001;0.2300181503355059;0.04382191744881459;0.07704806132057893;0.4600363006710118
S_PE_NSGAII_EXEC_13_46;691894.0;3040858.5237000007;0.23361496860150083;0.04458415782794633;0.0762631138082591;0.46722993720300166
