
Gurobi 11.0.3 (linux64, Java) logging started qui 12 dez 2024 10:10:42 -03

Set parameter Username
Academic license - for non-commercial use only - expires 2025-10-10
Set parameter NonConvex to value 2
Set parameter TimeLimit to value 3600
Set parameter LogToConsole to value 0
Set parameter MIPGap to value 4.4613657861950539e-09
Set parameter Threads to value 2
Set parameter NodefileDir to value "/home/ps12398/experiment_hosp/goalProgrammingMarcos/"
Set parameter NodefileStart to value 1
Gurobi Optimizer version 11.0.3 build v11.0.3rc0 (linux64)

CPU model: Intel(R) Xeon(R) CPU           X5650  @ 2.67GHz, instruction set [SSE2]
Thread count: 12 physical cores, 24 logical processors, using up to 2 threads

Optimize a model with 1239695 rows, 833994 columns and 9386231 nonzeros
Model fingerprint: 0xf04f3934
Model has 650 quadratic constraints
Variable types: 416676 continuous, 417318 integer (645 binary)
Coefficient statistics:
  Matrix range     [2e-03, 6e+07]
  QMatrix range    [2e-03, 1e+06]
  QLMatrix range   [1e+00, 1e+06]
  Objective range  [1e+00, 4e+08]
  Bounds range     [1e+00, 2e+08]
  RHS range        [1e+00, 3e+06]
  QRHS range       [2e-01, 2e-01]
Presolve removed 811117 rows and 405413 columns (presolve time = 5s) ...
Presolve removed 1226462 rows and 820757 columns (presolve time = 10s) ...
Presolve removed 1231645 rows and 825340 columns
Presolve time: 14.80s
Presolved: 12437 rows, 9999 columns, 3951785 nonzeros
Presolved model has 2 SOS constraint(s)
Presolved model has 645 bilinear constraint(s)

Solving non-convex MIQCP

Variable types: 2319 continuous, 7680 integer (647 binary)
Found heuristic solution: objective 2.032523e+08

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
       0    0.0000000e+00   5.447398e+04   0.000000e+00     55s
     831    2.1639174e-01   0.000000e+00   0.000000e+00     55s

Root relaxation: objective 0.000000e+00, 831 iterations, 1.68 seconds (0.20 work units)
Total elapsed time = 55.75s (DegenMoves)
Total elapsed time = 60.15s (DegenMoves)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
   106   112 1123868.10   45  745 1.9714e+08 1104031.84  99.4%   9.8  350s
   111   116 1124018.15   47  753 1.9714e+08 1104031.84  99.4%   9.6  356s
   115   121 1124107.41   49  758 1.9714e+08 1104031.84  99.4%   9.3  365s
   126   132 1125542.10   55  629 1.9714e+08 1104031.84  99.4%   9.1  374s
   131   139 1126025.06   56  746 1.9714e+08 1104031.84  99.4%   9.7  380s
   138   144 1126655.18   60  753 1.9714e+08 1104031.84  99.4%   9.6  387s
   143   149 1126724.09   62  756 1.9714e+08 1104031.84  99.4%   9.6  391s
   148   158 1136871.94   65  737 1.9714e+08 1104031.84  99.4%   9.6  398s
   157   168 1137717.55   70  743 1.9714e+08 1104031.84  99.4%   9.4  407s
   167   184 1143333.74   76  728 1.9714e+08 1104031.84  99.4%   9.4  414s
   183   202 1143625.25   85  718 1.9714e+08 1104031.84  99.4%   8.9  423s
H  201   212                    1.672281e+08 1104031.84  99.3%   8.7  435s
   211   231 1143649.97   98  706 1.6723e+08 1104031.84  99.3%   8.7  450s
   230   242 1143666.98  107  698 1.6723e+08 1104031.84  99.3%   8.2  458s
H  235   242                    1.591094e+08 1104031.84  99.3%   8.0  458s
   241   260 1143672.06  111  694 1.5911e+08 1104031.84  99.3%   7.9  474s
   259   266 1143683.99  118  688 1.5911e+08 1104031.84  99.3%   7.5  541s
H  261   266                    1.452405e+08 1104031.84  99.2%   7.5  541s
   265   288 1143684.01  120  688 1.4524e+08 1104031.84  99.2%   7.4  557s
   287   305 1143688.67  133  677 1.4524e+08 1104031.84  99.2%   7.2  570s
   304   319 1143689.47  141  674 1.4524e+08 1104031.84  99.2%   7.1  578s
   318   346 1143689.52  147  674 1.4524e+08 1104031.84  99.2%   7.7  589s
   345   369 1143691.44  158  668 1.4524e+08 1104031.84  99.2%   7.5  605s
   368   407 1143702.00  165  666 1.4524e+08 1104031.84  99.2%   7.4  621s
   406   428 1143704.70  175  666 1.4524e+08 1104031.84  99.2%   7.2  633s
   427   459 1143714.71  184  660 1.4524e+08 1104031.84  99.2%   9.6  649s
   458   496 1143716.54  189  657 1.4524e+08 1104031.84  99.2%   9.5  666s
   495   531 1143736.14  196  659 1.4524e+08 1104031.84  99.2%   9.1  684s
   530   565 1143745.66  206  661 1.4524e+08 1104031.84  99.2%   8.7  699s
H  540   565                    7630540.5982 1104031.84  85.5%   8.7  699s
   564   587 1143783.03  212  657 7630540.60 1104031.84  85.5%   8.5  756s
H  574   587                    3392042.0774 1104031.84  67.5%   8.5  756s
   586   599 1143784.66  221  654 3392042.08 1104031.84  67.5%   8.5  794s
H  591   599                    2164579.5609 1104031.84  49.0%   8.5  794s
   598   643 1143788.17  226  651 2164579.56 1104031.84  49.0%   8.4  808s
   642   697 1143791.49  236  650 2164579.56 1104031.84  49.0%   8.4  819s
   696   735 1143792.00  252  650 2164579.56 1104031.84  49.0%   8.2  832s
   734   780 1143794.48  261  650 2164579.56 1104031.84  49.0%   8.3  845s
   779   824 1143795.77  277  648 2164579.56 1104031.84  49.0%   8.5  856s
   823   861 1143798.27  298  649 2164579.56 1104031.84  49.0%   8.5  870s
   860   867 1143814.28  317  649 2164579.56 1104031.84  49.0%   8.6  919s
H  863   867                    2164572.0715 1104031.84  49.0%   8.6  920s
H  865   867                    2164113.9393 1104031.84  49.0%   8.6  920s
   866   877 1143814.61  321  649 2164113.94 1104031.84  49.0%   8.8  937s
H  875   876                    1204129.5901 1104031.84  8.31%   8.9  937s
   876   893 1143975.74  329  646 1204129.59 1104031.84  8.31%   9.1  952s
   893   925 1143979.50  338  646 1204129.59 1104031.84  8.31%   9.8  963s
   925   958 1143984.10  351  646 1204129.59 1104031.84  8.31%  10.6  975s
   958   994 1143990.08  366  646 1204129.59 1104031.84  8.31%  11.5  984s
   994  1029 1143996.13  382  646 1204129.59 1104031.84  8.31%  12.3  997s
  1029  1066 1144002.18  398  646 1204129.59 1104031.84  8.31%  13.1 1013s
  1066  1104 1144008.29  415  646 1204129.59 1104031.84  8.31%  13.9 1030s
  1104  1145 1144015.38  433  646 1204129.59 1104031.84  8.31%  14.6 1041s
  1145  1186 1144022.60  452  646 1204129.59 1104031.84  8.31%  15.4 1060s
  1186  1229 1144029.40  470  646 1204129.59 1104031.84  8.31%  16.1 1078s
  1229  1274 1144036.97  490  646 1204129.59 1104031.84  8.31%  16.7 1093s
  1274  1321 1144044.57  511  646 1204129.59 1104031.84  8.31%  17.4 1111s
  1321  1370 1144052.91  533  646 1204129.59 1104031.84  8.31%  18.0 1130s
  1370  1421 1144061.92  556  646 1204129.59 1104031.84  8.31%  18.7 1148s
  1421  1468 1144070.99  580  646 1204129.59 1104031.84  8.31%  19.3 1171s
  1468  1512 1144080.43  605  646 1204129.59 1104031.84  8.31%  19.8 1188s
  1512  1558 1144089.19  629  646 1204129.59 1104031.84  8.31%  20.5 1208s
  1558  1604 1144099.20  655  646 1204129.59 1104031.84  8.31%  21.2 1230s
  1604  1648 1144109.58  679  646 1204129.59 1104031.84  8.31%  21.9 1257s
  1648  1686 1144121.89  705  646 1204129.59 1104031.84  8.31%  22.7 1284s
  1687  1709 1144140.38  727  646 1204129.59 1104031.84  8.31%  23.3 2730s
  1711  1752 1144150.80  749  646 1204129.59 1104031.84  8.31%  23.7 2756s
  1754  1832 1144162.17  773  646 1204129.59 1104031.84  8.31%  24.5 2780s
  1835  1904 1144173.53  797  646 1204129.59 1104031.84  8.31%  24.1 2804s
  1907  1937 1144184.91  821  646 1204129.59 1104031.84  8.31%  24.1 2831s
  1940  2000 1144192.50  837  646 1204129.59 1104031.84  8.31%  24.6 2874s
  2004  2090 1144205.77  865  646 1204129.59 1104031.84  8.31%  24.9 2905s
  2098  2166 1144220.28  897  646 1204129.59 1104031.84  8.31%  24.9 2936s
  2174  2257 1144234.53  918  646 1204129.59 1104031.84  8.31%  25.2 2974s
  2265  2360 1144249.66  940  646 1204129.59 1104031.84  8.31%  25.5 3017s
  2369  2447 1144265.68  963  646 1204129.59 1104031.84  8.31%  25.5 3056s
  2456  2532 1144282.08  987  646 1204129.59 1104031.84  8.31%  26.0 3090s
  2541  2588 1144299.17 1012  646 1204129.59 1104031.84  8.31%  26.4 3121s
  2597  2661 1144324.79 1034  646 1204129.59 1104031.84  8.31%  27.6 3160s
  2670  2794 1144392.58 1051  646 1204129.59 1104031.84  8.31%  28.4 3209s
  2805  2971 1145225.41 1064  652 1204129.59 1104031.84  8.31%  28.1 3259s
  2982  3093 1145290.02 1148  655 1204129.59 1104031.84  8.31%  27.5 3325s
  3104  3227 1145410.33 1176  644 1204129.59 1104031.84  8.31%  27.5 3382s
  3238  3381 1146962.53 1253  657 1204129.59 1104031.84  8.31%  27.8 3448s
  3393  3532 1147047.26 1292  646 1204129.59 1104031.84  8.31%  27.6 3526s
  3545  3757 1148520.53 1331  643 1204129.59 1104031.84  8.31%  27.7 3600s

Cutting planes:
  Gomory: 108
  Implied bound: 1
  MIR: 292
  StrongCG: 3
  RLT: 3
  Relax-and-lift: 1

Explored 3771 nodes (103875 simplex iterations) in 3619.37 seconds (1660.66 work units)
Thread count was 2 (of 24 available processors)

Solution count 10: 1.20413e+06 2.16411e+06 2.16457e+06 ... 1.99882e+08

Time limit reached
Best objective 1.204129590134e+06, best bound 1.104031837560e+06, gap 8.3129%
