
Gurobi 11.0.3 (linux64, Java) logging started ter 17 dez 2024 03:48:26 -03

Set parameter Username
Academic license - for non-commercial use only - expires 2025-10-10
Set parameter NonConvex to value 2
Set parameter TimeLimit to value 3600
Set parameter LogToConsole to value 0
Set parameter MIPGap to value 5.5922415627952831e-08
Set parameter Threads to value 2
Set parameter NodefileDir to value "/home/ps12398/experiment_epec/goalProgrammingMarcos/"
Set parameter NodefileStart to value 1
Gurobi Optimizer version 11.0.3 build v11.0.3rc0 (linux64)

CPU model: Intel(R) Xeon(R) CPU           X5650  @ 2.67GHz, instruction set [SSE2]
Thread count: 12 physical cores, 24 logical processors, using up to 2 threads

Optimize a model with 146159 rows, 100136 columns and 1217161 nonzeros
Model fingerprint: 0xd5200781
Model has 228 quadratic constraints
Variable types: 49958 continuous, 50178 integer (223 binary)
Coefficient statistics:
  Matrix range     [4e-03, 4e+06]
  QMatrix range    [4e-03, 7e+04]
  QLMatrix range   [1e+00, 7e+04]
  Objective range  [1e+00, 4e+07]
  Bounds range     [1e+00, 1e+08]
  RHS range        [1e+00, 2e+05]
  QRHS range       [2e-01, 2e-01]
Presolve removed 144661 rows and 98208 columns
Presolve time: 0.55s
Presolved: 2355 rows, 2197 columns, 239097 nonzeros
Presolved model has 2 SOS constraint(s)
Presolved model has 223 bilinear constraint(s)

Solving non-convex MIQCP

Variable types: 720 continuous, 1477 integer (225 binary)
Found heuristic solution: objective 2294427.3398

Root relaxation: objective 5.349815e+05, 145 iterations, 0.03 seconds (0.01 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
     0     0 540149.678    0  266 1271488.16 540149.678  57.5%     -    4s
     0     0 540191.699    0  267 1271488.16 540191.699  57.5%     -    4s
     0     0 540192.355    0  269 1271488.16 540192.355  57.5%     -    4s
     0     0 540250.743    0  266 1271488.16 540250.743  57.5%     -    4s
     0     0 540250.770    0  268 1271488.16 540250.770  57.5%     -    4s
     0     0 540309.799    0  269 1271488.16 540309.799  57.5%     -    4s
     0     0 540310.162    0  269 1271488.16 540310.162  57.5%     -    4s
     0     0 540368.438    0  267 1271488.16 540368.438  57.5%     -    4s
     0     0 540368.487    0  269 1271488.16 540368.487  57.5%     -    4s
     0     0 540429.739    0  269 1271488.16 540429.739  57.5%     -    4s
     0     0 540429.983    0  269 1271488.16 540429.983  57.5%     -    4s
     0     0 540498.484    0  268 1271488.16 540498.484  57.5%     -    4s
H    0     0                    1070018.7191 540498.485  49.5%     -    4s
     0     0 540498.521    0  270 1070018.72 540498.521  49.5%     -    4s
     0     0 540557.588    0  268 1070018.72 540557.588  49.5%     -    4s
     0     0 540557.673    0  270 1070018.72 540557.673  49.5%     -    4s
     0     0 540618.701    0  268 1070018.72 540618.701  49.5%     -    4s
     0     0 540618.784    0  270 1070018.72 540618.784  49.5%     -    4s
     0     0 540674.730    0  268 1070018.72 540674.730  49.5%     -    4s
     0     0 540674.812    0  270 1070018.72 540674.812  49.5%     -    4s
     0     0 540737.757    0  270 1070018.72 540737.757  49.5%     -    4s
     0     0 540737.760    0  270 1070018.72 540737.760  49.5%     -    5s
     0     0 540791.423    0  268 1070018.72 540791.423  49.5%     -    5s
     0     0 540791.515    0  270 1070018.72 540791.515  49.5%     -    5s
     0     0 540852.263    0  268 1070018.72 540852.263  49.5%     -    5s
     0     0 540852.278    0  270 1070018.72 540852.278  49.5%     -    5s
     0     0 540909.382    0  268 1070018.72 540909.382  49.4%     -    5s
     0     0 540909.440    0  270 1070018.72 540909.440  49.4%     -    5s
     0     0 540970.451    0  270 1070018.72 540970.451  49.4%     -    5s
     0     0 541025.747    0  269 1070018.72 541025.747  49.4%     -    5s
     0     0 541025.843    0  271 1070018.72 541025.843  49.4%     -    5s
     0     0 541087.829    0  269 1070018.72 541087.829  49.4%     -    5s
     0     0 541087.835    0  271 1070018.72 541087.835  49.4%     -    5s
     0     0 541143.427    0  269 1070018.72 541143.427  49.4%     -    5s
     0     0 541143.501    0  271 1070018.72 541143.501  49.4%     -    5s
     0     0 541205.313    0  269 1070018.72 541205.313  49.4%     -    5s
     0     0 541205.328    0  271 1070018.72 541205.328  49.4%     -    5s
     0     0 541262.448    0  269 1070018.72 541262.448  49.4%     -    5s
     0     0 541262.513    0  271 1070018.72 541262.513  49.4%     -    5s
     0     0 541300.751    0  273 1070018.72 541300.751  49.4%     -    5s
     0     0 541300.812    0  275 1070018.72 541300.812  49.4%     -    5s
     0     0 541370.458    0  275 1070018.72 541370.458  49.4%     -    5s
     0     0 541370.483    0  275 1070018.72 541370.483  49.4%     -    5s
     0     0 541370.507    0  275 1070018.72 541370.507  49.4%     -    5s
     0     0 541370.507    0  275 1070018.72 541370.507  49.4%     -    6s
H    0     0                    1069679.7237 541370.507  49.4%     -    7s
     0     2 541370.586    0  275 1069679.72 541370.586  49.4%     -    8s
   122   246 541395.075   45  268 1069679.72 541373.268  49.4%   1.5   10s
   642   753 541458.991  214  240 1069679.72 541373.268  49.4%   1.3   15s
H  752   828                    817940.52726 541373.268  33.8%   1.5   17s
  1049  1163 541515.119  361  235 817940.527 541373.268  33.8%   1.9   20s
H 1248  1308                    722863.25337 541373.268  25.1%   2.1   22s
  1307  1401 541764.961  508  225 722863.253 541373.268  25.1%   2.2   32s
  1515  1650 542242.081  552  225 722863.253 541373.268  25.1%   2.4   35s
  2036  2180 544878.624  732  225 722863.253 541373.268  25.1%   2.7   40s
H 2097  2180                    711815.12790 541373.268  23.9%   2.7   40s
  2657  2923 550988.106  971  225 711815.128 541373.268  23.9%   2.8   46s
H 3127  3337                    711580.72854 541373.268  23.9%   2.8   50s
H 3227  3337                    711571.77541 541373.268  23.9%   2.9   50s
  3603  3840 558174.516 1410  226 711571.775 541373.268  23.9%   3.0   55s
  3873  3843 557171.217 1363   52 711571.775 541621.153  23.9%   2.9   60s
  3888  3853 557155.039 1354   58 711571.775 541971.577  23.8%   2.9   65s
  3912  3869 542096.246  665   58 711571.775 542096.246  23.8%   2.9   70s
  3947  3892 542271.597   46   60 711571.775 542271.597  23.8%   2.9   75s
H 3979  3719                    711538.13408 542340.309  23.8%   3.1   80s
  3985  3723 545191.068  746   60 711538.134 542359.686  23.8%   3.1   88s
  4004  3738 542366.586   26  274 711538.134 542359.686  23.8%   3.2   90s
  4044  3803 542375.572   36  264 711538.134 542359.686  23.8%   3.2   97s
H 4064  3609                    711537.02722 542359.686  23.8%   3.2   97s
  4084  3707 542378.704   46  255 711537.027 542359.686  23.8%   3.2  105s
  4188  3791 542385.018   71  254 711537.027 542359.686  23.8%   3.2  114s
  4307  3875 542391.915  101  254 711537.027 542359.686  23.8%   3.1  123s
  4431  3964 542398.088  132  247 711537.027 542359.686  23.8%   3.1  131s
  4561  4052 542403.037  165  229 711537.027 542359.686  23.8%   3.0  138s
  4692  4142 542405.333  198  227 711537.027 542359.686  23.8%   3.0  145s
  4826  4230 542405.604  232  227 711537.027 542359.686  23.8%   3.0  154s
  4959  4321 542406.746  265  226 711537.027 542359.686  23.8%   3.0  165s
  5094  4421 542410.315  300  226 711537.027 542359.686  23.8%   2.9  174s
  5239  4531 542414.186  336  227 711537.027 542359.686  23.8%   2.9  184s
  5397  4642 542418.242  374  227 711537.027 542359.686  23.8%   2.9  193s
  5561  4757 542423.495  414  226 711537.027 542359.686  23.8%   2.8  204s
  5731  4886 542442.181  453  227 711537.027 542359.686  23.8%   2.8  215s
  5916  5016 542477.448  496  226 711537.027 542359.686  23.8%   2.8  226s
  6110  5159 549752.125  541  227 711537.027 542359.686  23.8%   2.8  237s
H 6233  4942                    711537.02715 542359.686  23.8%   2.8  237s
  6324  5153 543096.916  603  225 711537.027 542359.686  23.8%   2.8  247s
  6569  5299 543126.456  679  225 711537.027 542359.686  23.8%   2.8  261s
  6803  5388 543298.941  750  225 711537.027 542359.686  23.8%   2.8  274s
H 6890  5190                    567438.75764 542359.686  4.42%   2.8  274s
  6972  5357 543299.042  794  225 567438.758 542359.686  4.42%   2.8  289s
H 7166  5313                    567438.62685 542359.686  4.42%   2.8  302s
  7346  5479 543699.379  898  225 567438.627 542359.686  4.42%   2.8  317s
  7572  5619 544404.584  954  225 567438.627 542359.686  4.42%   2.9  334s
  7787  5780 544815.202 1012  222 567438.627 542359.686  4.42%   3.1  352s
  8025  5970 545223.001 1073  224 567438.627 542359.686  4.42%   3.4  371s
  8308  6132 546412.380 1143  222 567438.627 542359.686  4.42%   3.7  388s
H 8450  5932                    567438.60381 542359.686  4.42%   3.8  388s
  8572  6143 547292.414 1214  223 567438.604 542359.686  4.42%   3.8  405s
  8840  6334 548756.074 1292  225 567438.604 542359.686  4.42%   4.2  424s
H 9004  6136                    567287.90531 542359.686  4.39%   4.5  424s
  9121  6367 550692.417 1374  225 567287.905 542359.686  4.39%   4.6  442s
  9391  6594 552512.753 1450  225 567287.905 542359.686  4.39%   5.0  459s
H 9619  6375                    565450.52459 542359.686  4.08%   5.1  459s
  9708  6598 553685.936 1533  221 565450.525 542359.686  4.08%   5.1  475s
  9966  6741 554003.209 1583  221 565450.525 542359.686  4.08%   5.1  493s
 10227  6902 555201.182 1639  221 565450.525 542359.686  4.08%   5.1  511s
H10491  6876                    565431.62810 542359.686  4.08%   5.0  525s
 10695  6975 557365.601 1738  221 565431.628 542359.686  4.08%   5.0  540s
 10872  7084 558332.347 1770  221 565431.628 542359.686  4.08%   4.9  553s
 11040  7157 559270.438 1809  221 565431.628 542359.686  4.08%   4.9  569s
 11169  7209 560363.243 1841  224 565431.628 542359.686  4.08%   4.9  580s
 11264  7274 560925.755 1865  223 565431.628 542359.686  4.08%   4.9  592s
 11361  7329 562377.301 1888  227 565431.628 542359.686  4.08%   4.9  608s
H11472  7371                    565407.89861 542359.686  4.08%   4.9  625s
H11570  7268                    562083.81707 542359.741  3.51%   4.9  625s
 11645  7487 542636.507   37  276 562083.817 542359.741  3.51%   4.9  645s
 11934  7761 542860.436  110  237 562083.817 542359.741  3.51%   5.0  667s
 12208  8066 542868.319  176  225 562083.817 542359.741  3.51%   4.9  685s
 12513  8284 542917.678  251  226 562083.817 542359.741  3.51%   4.9  700s
 12731  8568 542971.430  325  226 562083.817 542359.741  3.51%   4.9  721s
 13015  8833 542994.750  399  226 562083.817 542359.741  3.51%   4.9  739s
 13281  9096 543612.442  472  226 562083.817 542359.741  3.51%   4.9  760s
 13562  9408 544080.646  542  224 562083.817 542359.741  3.51%   5.0  780s
 13875  9696 544518.100  622  225 562083.817 542359.741  3.51%   5.1  802s
 14163 10008 545183.386  701  223 562083.817 542359.741  3.51%   5.3  822s
 14475 10340 546866.311  787  224 562083.817 542359.741  3.51%   5.4  844s
H14807 10373                    560207.12155 542359.741  3.19%   5.4  866s
 15068 10645 549795.321  927  226 560207.122 542359.741  3.19%   5.3  885s
 15342 10908 551676.367 1013  225 560207.122 542359.741  3.19%   5.3  911s
 15607 11170 552988.690 1086  225 560207.122 542359.741  3.19%   5.3  938s
 15869 11393 554263.786 1150  226 560207.122 542359.741  3.19%   5.3  963s
 16097 11645 555124.421 1197  224 560207.122 542359.741  3.19%   5.3  988s
H16209 11645                    560197.30327 542359.741  3.18%   5.3  988s
 16353 11928 556696.915 1253  224 560197.303 542359.741  3.18%   5.3 1018s
 16636 12181 557812.105 1320  223 560197.303 542359.741  3.18%   5.2 1046s
 16889 12397 558261.525 1374  222 560197.303 542359.741  3.18%   5.2 1068s
 17140 12630 558476.101 1427  222 560197.303 542359.741  3.18%   5.1 1087s
 17373 12818 559284.749 1466  224 560197.303 542359.741  3.18%   5.1 1108s
 17631 13091 542359.741   24  280 560197.303 542359.741  3.18%   5.1 1127s
 17921 13436 542900.573   96  245 560197.303 542361.865  3.18%   5.1 1145s
 18289 13792 544048.369  185  238 560197.303 542361.865  3.18%   5.1 1165s
 18652 14192 544064.311  284  238 560197.303 542361.865  3.18%   5.0 1189s
 19057 14482 544179.308  386  225 560197.303 542361.865  3.18%   5.0 1209s
 19440 14811 544987.939  489  225 560197.303 542361.865  3.18%   5.1 1231s
 19818 15066 545498.751  609  229 560197.303 542361.865  3.18%   5.2 1251s
 20111 15315 545251.634  699  224 560197.303 542361.865  3.18%   5.2 1267s
 20414 15513 546172.350  799  219 560197.303 542361.865  3.18%   5.2 1285s
 20646 15689 547559.452  875  218 560197.303 542361.865  3.18%   5.3 1299s
 20844 15842 549385.797  941  218 560197.303 542361.865  3.18%   5.3 1311s
 21011 15981 550168.959  989  217 560197.303 542361.865  3.18%   5.3 1325s
 21207 16191 550420.567 1045  217 560197.303 542361.865  3.18%   5.2 1341s
 21439 16412 550744.849 1090  218 560197.303 542361.865  3.18%   5.2 1361s
 21714 16685 550826.431 1137  217 560197.303 542361.865  3.18%   5.2 1375s
 21992 16974 551173.885 1190  218 560197.303 542361.865  3.18%   5.2 1391s
 22281 17302 551439.888 1252  218 560197.303 542361.865  3.18%   5.1 1409s
 22609 17625 551684.206 1328  217 560197.303 542361.865  3.18%   5.1 1427s
 22932 17861 552059.409 1398  217 560197.303 542361.865  3.18%   5.0 1447s
 23168 18108 552690.258 1432  217 560197.303 542361.865  3.18%   5.0 1465s
 23415 18363 553463.561 1471  218 560197.303 542361.865  3.18%   4.9 1482s
 23670 18572 554172.669 1511  217 560197.303 542361.865  3.18%   4.9 1494s
 23879 18795 555073.904 1537  225 560197.303 542361.865  3.18%   4.9 1508s
 24102 19007 555244.859 1561  218 560197.303 542361.865  3.18%   4.8 1526s
 24345 19258 555716.640 1588  212 560197.303 542361.865  3.18%   4.8 1541s
 24636 19526 556635.773 1636  215 560197.303 542361.865  3.18%   4.8 1555s
 24917 19740 557062.642 1679  215 560197.303 542361.865  3.18%   4.8 1569s
 25145 19935 557261.224 1719  213 560197.303 542361.865  3.18%   4.9 1583s
 25346 20143 557704.534 1758  214 560197.303 542361.865  3.18%   4.8 1600s
 25554 20285 557835.266 1797  214 560197.303 542361.865  3.18%   4.8 1612s
 25696 20457 558054.353 1832  214 560197.303 542361.865  3.18%   4.8 1626s
 25874 20627 558457.762 1872  213 560197.303 542361.865  3.18%   4.8 1642s
 26050 20802 558754.784 1895  212 560197.303 542361.865  3.18%   4.8 1661s
 26227 20933 558969.299 1920  213 560197.303 542361.865  3.18%   4.8 1674s
 26366 21053 559185.322 1946  214 560197.303 542361.865  3.18%   4.8 1688s
 26488 21167 559421.745 1970  215 560197.303 542361.865  3.18%   4.7 1701s
 26602 21272 559606.625 1993  215 560197.303 542361.865  3.18%   4.7 1716s
 26707 21362 559738.594 2016  215 560197.303 542361.865  3.18%   4.7 1729s
 26797 21460 559834.622 2037  216 560197.303 542361.865  3.18%   4.7 1743s
 26927 21685 542482.104   30  276 560197.303 542362.898  3.18%   4.7 1772s
 27158 21916 543746.727  112  257 560197.303 542362.898  3.18%   4.7 1796s
 27468 22209 546220.525  231  246 560197.303 542362.898  3.18%   4.7 1814s
 27763 22490 546250.767  343  230 560197.303 542362.898  3.18%   4.7 1836s
 28048 22725 546418.479  450  220 560197.303 542362.898  3.18%   4.7 1856s
 28327 22944 infeasible  550      560197.303 542362.898  3.18%   4.7 1880s
 28652 23189 550816.039  671  218 560197.303 542362.898  3.18%   4.7 1903s
 28931 23356 551418.833  767  201 560197.303 542362.898  3.18%   4.7 1924s
 29118 23536 551883.323  827  193 560197.303 542362.898  3.18%   4.7 1944s
 29300 24132 551888.400  886  193 560197.303 542362.898  3.18%   4.7 1963s
H29395 23349                    558708.10672 542362.898  2.93%   4.7 1963s
H29492 23277                    558668.23951 542362.898  2.92%   4.6 1963s
H29589 21922                    557761.44281 542362.898  2.76%   4.7 1963s
H29686 20259                    556530.13453 542362.898  2.55%   4.6 1963s
H29920 21862                    556424.50548 542362.898  2.53%   4.6 1996s
 31828 23229 554607.775 1612  171 556424.505 542362.898  2.53%   4.6 2012s
H31904 22773                    555575.01266 542362.898  2.38%   4.6 2012s
H31907 22773                    555574.99944 542362.898  2.38%   4.6 2012s
H32111 22321                    555223.73520 542362.898  2.32%   4.6 2012s
H33363 23292                    555109.74881 542362.898  2.30%   4.5 2038s
H34458 23740                    554965.29353 542362.898  2.27%   4.5 2050s
H34734 17307                    551284.66468 542362.898  1.62%   4.6 2050s
 35077 17684     cutoff 2264      551284.665 542362.898  1.62%   4.7 2066s
H35092 17549                    551157.75502 542362.898  1.60%   4.7 2066s
 35967 18141 546422.563  175  254 551157.755 542362.898  1.60%   4.7 2080s
H36266 16584                    549059.24344 542362.898  1.22%   4.7 2080s
 36573 16966     cutoff  437      549059.243 542362.898  1.22%   4.7 2092s
 37173 17511 546788.873  215  256 549059.243 542363.454  1.22%   4.8 2105s
H37483 17468                    548982.46688 542363.685  1.21%   4.8 2105s
 37798 17922 544012.539   89  259 548982.467 542363.685  1.21%   4.8 2119s
 38298 18420 547018.567  163  253 548982.467 542363.685  1.21%   4.9 2136s
 38870 18773 548218.707  446  254 548982.467 542363.685  1.21%   4.9 2148s
 39297 19242 infeasible  634      548982.467 542364.498  1.21%   4.9 2163s
 39837 19635 546133.423  105  257 548982.467 542364.498  1.21%   4.9 2175s
 40246 20119 547887.553  154  255 548982.467 542364.498  1.21%   4.9 2191s
 40738 20372 548944.137  223  255 548982.467 542364.577  1.21%   4.8 2200s
 41045 20743 546226.133  100  256 548982.467 542364.769  1.21%   4.8 2211s
 41420 21070 547773.365  164  253 548982.467 542364.769  1.21%   4.8 2221s
 41747 21183 548185.555  198  251 548982.467 542364.769  1.21%   4.8 2229s
H41860 21307                    548913.81767 542364.769  1.19%   4.8 2241s
H42053 21290                    548894.34753 542364.769  1.19%   4.8 2241s
 42139 21583 548494.163  225  246 548894.348 542364.769  1.19%   4.8 2252s
 42676 21947 548563.248  246  240 548894.348 542364.769  1.19%   4.8 2263s
 43096 22349 548609.228  274  237 548894.348 542364.769  1.19%   4.8 2273s
 43556 22824 548647.548  332  216 548894.348 542364.769  1.19%   4.9 2283s
 44063 23275 548698.705  433  172 548894.348 542364.769  1.19%   4.9 2294s
 44514 23714 548726.135  523  172 548894.348 542364.769  1.19%   4.8 2305s
 44953 24190 548766.750  613  172 548894.348 542364.769  1.19%   4.8 2317s
 45458 24566 548795.346  706  172 548894.348 542364.769  1.19%   4.8 2326s
 45834 24862 548831.033  801  171 548894.348 542364.769  1.19%   4.8 2336s
 46130 25226 548860.181  866  170 548894.348 542364.769  1.19%   4.8 2346s
 46502 25421 infeasible  938      548894.348 542364.915  1.19%   4.8 2356s
 46819 25545 542380.945   65  258 548894.348 542364.915  1.19%   4.8 2364s
 46975 25993 542730.175   46  265 548894.348 542365.052  1.19%   4.9 2377s
 47447 26433 546294.662  149  254 548894.348 542365.052  1.19%   4.9 2388s
 47887 26848 547243.867  194  222 548894.348 542365.052  1.19%   4.9 2396s
 48302 27330 547593.658  215  218 548894.348 542365.052  1.19%   4.8 2409s
 48784 27639 548039.940  356  204 548894.348 542365.052  1.19%   4.8 2419s
 49093 28002 548254.367  368  204 548894.348 542365.052  1.19%   4.8 2430s
 49456 28305 548531.392  386  205 548894.348 542365.052  1.19%   4.8 2440s
 49759 28502 548774.990  402  208 548894.348 542365.052  1.19%   4.8 2448s
H49863 28497                    548892.71254 542365.052  1.19%   4.8 2448s
 49974 28751 548851.063  414  212 548892.713 542365.052  1.19%   4.8 2457s
 50342 28986 infeasible   56      548892.713 542365.408  1.19%   4.8 2467s
 50692 29140 infeasible   46      548892.713 542366.304  1.19%   4.8 2476s
 50966 29364 542456.082   36  275 548892.713 542366.868  1.19%   4.8 2484s
 51320 29781 545777.138  120  255 548892.713 542366.868  1.19%   4.9 2497s
 51803 30150 547081.999  181  220 548892.713 542366.868  1.19%   4.9 2508s
 52200 30405 547541.445  201  221 548892.713 542366.868  1.19%   4.9 2519s
 52465 30839 547701.513  219  214 548892.713 542366.868  1.19%   4.9 2529s
 52901 31300 547911.209  254  210 548892.713 542366.868  1.19%   4.9 2542s
 53422 31697 548282.693  396  182 548892.713 542366.868  1.19%   4.9 2553s
H53645 30380                    548745.40464 542366.868  1.16%   4.8 2553s
 53909 30656 548681.313  583  130 548745.405 542366.868  1.16%   4.8 2562s
 54232 30931 548734.312  622  120 548745.405 542366.868  1.16%   4.8 2570s
 54620 31130 548448.855   48  261 548745.405 542366.868  1.16%   4.8 2576s
 54991 31522 544700.384   55  263 548745.405 542367.626  1.16%   4.9 2584s
 55405 32034 547624.828  203  246 548745.405 542367.626  1.16%   4.9 2596s
 55933 32412 548070.564  390  239 548745.405 542367.626  1.16%   4.9 2604s
 56336 32567 infeasible  491      548745.405 542367.627  1.16%   4.9 2612s
 56597 32792 542502.690   40  266 548745.405 542367.764  1.16%   4.9 2621s
 56912 33160 542427.757   36  276 548745.405 542367.764  1.16%   4.9 2629s
 57294 33356 545763.275  124  250 548745.405 542367.764  1.16%   4.9 2639s
H57500 28018                    548185.61038 542367.764  1.06%   4.9 2650s
 57772 28374 547422.190  189  246 548185.610 542367.764  1.06%   4.9 2660s
 58174 28601 548059.898  347  246 548185.610 542367.764  1.06%   4.9 2669s
 58440 28790 infeasible  365      548185.610 542367.878  1.06%   4.9 2678s
 58733 28974 547291.286   36  263 548185.610 542367.878  1.06%   4.9 2685s
 59001 29285 547591.704   60  256 548185.610 542367.878  1.06%   4.9 2695s
 59372 29651     cutoff   92      548185.610 542368.197  1.06%   4.9 2704s
 59759 29985 546657.714  121  254 548185.610 542368.197  1.06%   4.9 2712s
 60095 30281 547484.934  165  254 548185.610 542368.197  1.06%   4.9 2722s
 60393 30572 547892.267  190  254 548185.610 542368.197  1.06%   4.9 2732s
 60690 30734 548148.757  228  250 548185.610 542368.748  1.06%   4.8 2739s
 60920 30944 547568.899   49  255 548185.610 542369.291  1.06%   4.8 2747s
 61240 31171     cutoff   38      548185.610 542369.325  1.06%   4.9 2756s
 61587 31352 542385.916   41  262 548185.610 542369.573  1.06%   4.9 2764s
 61898 31736 544956.345   95  247 548185.610 542369.991  1.06%   4.9 2774s
 62315 32115 546568.917  173  219 548185.610 542369.991  1.06%   4.9 2785s
 62708 32117 547411.659  289  216 548185.610 542369.991  1.06%   4.9 2790s
 62710 32413 547416.449  290  217 548185.610 542369.991  1.06%   4.9 2800s
 63006 32650 547842.531  379  218 548185.610 542369.991  1.06%   4.9 2808s
 63265 32682 548183.171  419  218 548185.610 542370.129  1.06%   4.8 2816s
 63533 32760 547771.156   61  253 548185.610 542370.372  1.06%   4.9 2822s
 63797 32921 547602.744   54  253 548185.610 542370.691  1.06%   4.9 2830s
 64058 33285 547972.483   66  253 548185.610 542370.691  1.06%   4.9 2841s
 64472 33641 545607.291  124  238 548185.610 542370.875  1.06%   4.9 2851s
 64835 34024 547229.222  236  223 548185.610 542370.875  1.06%   4.9 2860s
