S_TO_NSGAII_EXEC_11_1;70509.0;689459.7995961095;0.49895081681725745;0.27003271492463143;0.798429777567132;0.9979016336345149
S_TO_NSGAII_EXEC_11_2;70240.0;746539.8531961094;0.49843188707018043;0.27281762464800396;0.8645314045598379;0.9968637741403609
S_TO_NSGAII_EXEC_11_3;69917.0;667350.0771961096;0.49667229124338486;0.2761615868809011;0.7728255860707687;0.9933445824867697
S_TO_NSGAII_EXEC_11_4;69917.0;669489.0427522218;0.4960115702783143;0.2761615868809011;0.7753026177906615;0.9920231405566285
S_TO_NSGAII_EXEC_11_5;69648.0;726569.0963522217;0.49524717299297827;0.2789464966042736;0.8414042447833674;0.9904943459859565
S_TO_NSGAII_EXEC_11_6;68421.0;691123.2656522219;0.4934002314958247;0.29164941195958255;0.8003561565002478;0.9868004629916494
S_TO_NSGAII_EXEC_11_7;68389.0;654291.3652961097;0.4953068914549209;0.29198070233559714;0.7577029285296937;0.9906137829098418
S_TO_NSGAII_EXEC_11_8;68334.0;656321.8677522218;0.49437691345193524;0.29255010766937223;0.7600543544218672;0.9887538269038705
S_TO_NSGAII_EXEC_11_9;68330.0;645233.7297522218;0.4934002314958247;0.29259151896637403;0.7472137224340997;0.9868004629916494
S_TO_NSGAII_EXEC_11_10;68061.0;702313.7833522221;0.4923164937468077;0.29537642868974656;0.8133153494268062;0.9846329874936154
S_TO_NSGAII_EXEC_11_11;67797.0;634320.608452222;0.49112499150350264;0.2981095742918668;0.7345757687532232;0.9822499830070053
S_TO_NSGAII_EXEC_11_12;66619.0;562942.8685156174;0.47307286972010343;0.31030520125890343;0.6519166883337224;0.9461457394402069
S_TO_NSGAII_EXEC_11_13;66148.0;539264.0088322231;0.46804739952564056;0.315181381480868;0.6244953554566917;0.9360947990512811
S_TO_NSGAII_EXEC_11_14;65032.0;538687.5555156176;0.46512891727322586;0.32673513334437637;0.6238277929771608;0.9302578345464517
S_TO_NSGAII_EXEC_11_15;64862.0;532956.0141322233;0.4625256061430544;0.32849511346695376;0.6171903743567553;0.9250512122861088
S_TO_NSGAII_EXEC_11_16;64561.0;515008.6958322232;0.45957094005100174;0.3316113135663409;0.59640646010013;0.9191418801020035
S_TO_NSGAII_EXEC_11_17;64191.0;470559.06093504943;0.44569492091319596;0.33544185853900943;0.5449315051793631;0.8913898418263919
S_TO_NSGAII_EXEC_11_18;64048.0;463320.5868350494;0.44275308839506666;0.3369223124068246;0.5365489812541478;0.8855061767901333
S_TO_NSGAII_EXEC_11_19;62604.0;446303.7479350494;0.4340461332085858;0.3518717906244824;0.5168426098228013;0.8680922664171716
S_TO_NSGAII_EXEC_11_20;62461.0;439065.2738350494;0.4309095433609394;0.3533522444922975;0.5084600858975862;0.8618190867218788
S_TO_NSGAII_EXEC_11_21;62446.0;435078.2396350494;0.43090954336093945;0.35350753685605435;0.5038428959884379;0.8618190867218789
S_TO_NSGAII_EXEC_11_22;62149.0;432298.1115350495;0.4309095433609394;0.3565823256584396;0.5006233651879599;0.8618190867218788
S_TO_NSGAII_EXEC_11_23;61798.0;428823.5148350495;0.43090954336093934;0.3602161669703495;0.4965996041623835;0.8618190867218787
S_TO_NSGAII_EXEC_11_24;61311.0;424136.6113350495;0.4254956282768703;0.36525799238032136;0.4911719297407917;0.8509912565537406
S_TO_NSGAII_EXEC_11_25;60871.0;414118.00913504953;0.42221710985705163;0.36981323505052177;0.4795698750150985;0.8444342197141033
S_TO_NSGAII_EXEC_11_26;60705.0;415281.2726350494;0.420970901822382;0.3715318038760974;0.4809169937566132;0.841941803644764
S_TO_NSGAII_EXEC_11_27;60562.0;408042.7985350495;0.4176172207153525;0.37301225774391256;0.4725344698313981;0.835234441430705
S_TO_NSGAII_EXEC_11_28;60211.0;404568.20183504955;0.4176172207153525;0.3766460990558224;0.46851070880582185;0.835234441430705
S_TO_NSGAII_EXEC_11_29;59427.0;397101.17023504956;0.41139506346750515;0.38476271326817957;0.45986350358375194;0.8227901269350103
S_TO_NSGAII_EXEC_11_30;59284.0;389862.69613504957;0.4078814907168537;0.3862431671359947;0.4514809796585368;0.8157629814337074
S_TO_NSGAII_EXEC_11_31;58470.0;384771.2348350495;0.40633154666022847;0.3946703660758655;0.44558480657399707;0.8126630933204569
S_TO_NSGAII_EXEC_11_32;58327.0;377532.7607350495;0.40273269387872657;0.3961508199436806;0.4372022826487819;0.8054653877574531
S_TO_NSGAII_EXEC_11_33;57329.0;340858.7728350495;0.40273269387872657;0.4064829385456353;0.3947319253942327;0.8054653877574531
S_TO_NSGAII_EXEC_11_34;57192.0;366591.13243504945;0.39561804560769853;0.40790127546794763;0.4245313164011356;0.7912360912153971
S_TO_NSGAII_EXEC_11_35;57049.0;359352.6583350495;0.3918363233354997;0.4093817293357628;0.4161487924759205;0.7836726466709995
S_TO_NSGAII_EXEC_11_36;56412.0;307940.50613504945;0.40273269387872657;0.415976478383303;0.3566108857417783;0.8054653877574531
S_TO_NSGAII_EXEC_11_37;55137.0;331509.4625350494;0.3899519491472703;0.4291763293026338;0.38390494498492084;0.7799038982945407
S_TO_NSGAII_EXEC_11_38;54994.0;324270.9884350495;0.3860718503101925;0.4306567831704489;0.37552242105970574;0.772143700620385
S_TO_NSGAII_EXEC_11_39;54671.0;288143.5391350495;0.3899519491472703;0.43400074540334604;0.3336849835099536;0.7799038982945407
S_TO_NSGAII_EXEC_11_40;54528.0;280905.06503504945;0.38607185031019237;0.4354811992711612;0.3253024595847384;0.7721437006203847
S_TO_NSGAII_EXEC_11_41;53716.0;306090.88603504945;0.3738615643564884;0.4438876925625311;0.3544689308868443;0.7477231287129767
S_TO_NSGAII_EXEC_11_42;53393.0;269963.4367350495;0.3779546916996745;0.4472316547954282;0.3126314933370922;0.755909383399349
S_TO_NSGAII_EXEC_11_43;53250.0;262724.9626350495;0.3738615643564884;0.44871210866324335;0.30424896941187707;0.7477231287129767
S_TO_NSGAII_EXEC_11_44;53246.0;0.0;0.3009568440770061;0.44875351996024515;0.0;0.6019136881540122
