
Gurobi 11.0.3 (linux64, Java) logging started qua 27 nov 2024 18:53:39 -03

Set parameter Username
Academic license - for non-commercial use only - expires 2025-10-10
Set parameter NonConvex to value 2
Set parameter TimeLimit to value 3600
Set parameter LogToConsole to value 0
Set parameter MIPGap to value 1.2352135373468347e-07
Set parameter Threads to value 2
Set parameter NodefileDir to value "/home/ps12398/experiment_hosp/goalProgrammingMarcos/"
Set parameter NodefileStart to value 1
Gurobi Optimizer version 11.0.3 build v11.0.3rc0 (linux64)

CPU model: Intel(R) Xeon(R) CPU           X5650  @ 2.67GHz, instruction set [SSE2]
Thread count: 12 physical cores, 24 logical processors, using up to 2 threads

Optimize a model with 18295 rows, 12411 columns and 53324 nonzeros
Model fingerprint: 0x1374cf0f
Model has 83 quadratic constraints
Variable types: 6168 continuous, 6243 integer (78 binary)
Coefficient statistics:
  Matrix range     [1e-02, 4e+06]
  QMatrix range    [1e-02, 7e+04]
  QLMatrix range   [1e+00, 7e+04]
  Objective range  [2e+00, 2e+07]
  Bounds range     [1e+00, 1e+08]
  RHS range        [1e+00, 1e+05]
  QRHS range       [1e-02, 1e-02]
Presolve removed 17831 rows and 11920 columns
Presolve time: 0.16s
Presolved: 1189 rows, 709 columns, 13378 nonzeros
Presolved model has 78 bilinear constraint(s)

Solving non-convex MIQCP

Variable types: 301 continuous, 408 integer (70 binary)
Found heuristic solution: objective 5325056.7147

Root relaxation: objective 0.000000e+00, 237 iterations, 0.02 seconds (0.01 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 40380 31280 1387650.60   54  159 1688997.90 335937.979  80.1%  12.6 2101s
 40611 31440 670579.667   41  183 1688997.90 336504.917  80.1%  12.6 2113s
 40789 31539 1275936.28   52  162 1688997.90 336914.306  80.1%  12.6 2124s
 40949 31737 668291.528   33  196 1688997.90 337139.136  80.0%  12.6 2136s
 41184 31910 1588333.40   59  136 1688997.90 337537.482  80.0%  12.6 2143s
 41419 32053 580399.198   28  201 1688997.90 337876.176  80.0%  12.6 2151s
 41587 32233 1582684.52   63  143 1688997.90 338407.812  80.0%  12.6 2164s
 41821 32403 493332.194   30  202 1688997.90 338879.864  79.9%  12.6 2172s
 42007 32552 1393259.25   65  143 1688997.90 338989.699  79.9%  12.6 2184s
 42200 32666 735270.438   32  202 1688997.90 339432.301  79.9%  12.6 2195s
 42364 32842 839965.620   35  195 1688997.90 339716.616  79.9%  12.6 2203s
 42588 32984 infeasible   61      1688997.90 340193.456  79.9%  12.6 2210s
 42749 33128 1049005.09   46  169 1688997.90 340358.666  79.8%  12.6 2221s
 42921 33246 568068.090   32  197 1688997.90 340474.909  79.8%  12.6 2230s
 43093 33457 1101306.91   46  171 1688997.90 341104.019  79.8%  12.6 2243s
 43350 33563 1389571.74   57  144 1688997.90 341501.067  79.8%  12.6 2253s
 43525 33754 578791.023   28  208 1688997.90 341880.978  79.8%  12.6 2265s
 43750 33890 417498.044   25  200 1688997.90 341941.620  79.8%  12.6 2274s
 43942 34045 842372.290   42  183 1688997.90 342236.258  79.7%  12.6 2286s
 44113 34180 1459244.41   55  157 1688997.90 342317.598  79.7%  12.6 2297s
 44318 34329 425561.970   27  206 1688997.90 342662.884  79.7%  12.6 2305s
 44487 34458 1167294.58   61  147 1688997.90 343001.383  79.7%  12.6 2313s
 44678 34592 833064.134   34  190 1688997.90 344100.225  79.6%  12.6 2321s
 44830 34718 1108804.42   44  174 1688997.90 344204.258  79.6%  12.6 2331s
 44999 34852 914994.291   43  174 1688997.90 344310.493  79.6%  12.6 2341s
 45148 35004 1285387.71   68  133 1688997.90 344677.249  79.6%  12.6 2351s
 45350 35168 687107.196   38  189 1688997.90 345138.532  79.6%  12.6 2357s
 45553 35322 781712.669   36  186 1688997.90 345649.566  79.5%  12.6 2366s
 45733 35486 1489117.66   64  146 1688997.90 345765.540  79.5%  12.6 2379s
 45992 35633 541700.767   28  200 1688997.90 346251.383  79.5%  12.6 2392s
H46079 35632                    1688905.6711 346251.383  79.5%  12.6 2392s
 46173 35795 638051.418   31  198 1688905.67 346382.107  79.5%  12.6 2404s
 46381 35954 885807.757   39  181 1688905.67 346625.478  79.5%  12.6 2416s
 46585 36128 1360573.89   56  152 1688905.67 347157.683  79.4%  12.6 2425s
 46808 36253 963920.937   41  177 1688905.67 347523.226  79.4%  12.6 2436s
 46970 36402 669858.199   34  191 1688905.67 347621.982  79.4%  12.6 2444s
 47231 36577 843120.666   35  197 1688905.67 348144.904  79.4%  12.7 2455s
 47455 36767 1031530.74   53  155 1688905.67 348530.534  79.4%  12.7 2467s
 47687 36932 1225390.58   48  165 1688905.67 348772.496  79.3%  12.6 2478s
 47900 37104 416239.387   26  214 1688905.67 349130.989  79.3%  12.7 2490s
 48119 37256 794540.006   44  179 1688905.67 349477.240  79.3%  12.7 2498s
 48307 37416 1432660.14   52  164 1688905.67 349751.291  79.3%  12.7 2507s
 48551 37557 678356.065   31  196 1688905.67 350118.775  79.3%  12.7 2515s
 48722 37740 1432362.74   56  148 1688905.67 350368.686  79.3%  12.7 2527s
 48969 37945 658670.449   33  199 1688905.67 351190.536  79.2%  12.7 2541s
 49213 38082 1028690.92   48  160 1688905.67 351626.122  79.2%  12.7 2553s
 49398 38263 452965.800   28  211 1688905.67 351879.686  79.2%  12.7 2564s
 49639 38401 521235.809   28  209 1688905.67 352417.425  79.1%  12.7 2576s
 49910 38510     cutoff   59      1688905.67 352480.199  79.1%  12.7 2584s
 50040 38656 979991.870   50  166 1688905.67 352588.185  79.1%  12.7 2593s
 50254 38809 833618.097   40  189 1688905.67 353056.719  79.1%  12.7 2605s
 50448 38958 1149984.71   51  170 1688905.67 353185.255  79.1%  12.7 2617s
 50621 39096 577905.559   34  204 1688905.67 353197.003  79.1%  12.7 2628s
 50788 39259 1519737.09   55  159 1688905.67 353250.544  79.1%  12.7 2637s
 51001 39434 412180.056   28  215 1688905.67 353461.160  79.1%  12.7 2649s
 51246 39579 1103438.43   45  174 1688905.67 353743.362  79.1%  12.7 2661s
 51445 39751 728526.363   37  187 1688905.67 353973.428  79.0%  12.7 2676s
 51666 39912 1217702.74   56  152 1688905.67 354170.921  79.0%  12.7 2687s
 51865 40075 686277.610   33  195 1688905.67 354371.964  79.0%  12.7 2697s
 52076 40185 535831.716   29  204 1688905.67 354837.939  79.0%  12.7 2705s
 52254 40322 1038915.71   51  168 1688905.67 354837.939  79.0%  12.7 2712s
 52419 40446     cutoff   71      1688905.67 355031.644  79.0%  12.7 2721s
 52586 40592     cutoff   59      1688905.67 355165.151  79.0%  12.7 2732s
 52811 40753 807517.029   37  195 1688905.67 355543.935  78.9%  12.7 2744s
 53013 40919 1438664.82   56  151 1688905.67 355758.903  78.9%  12.7 2756s
 53242 41085 761018.276   33  199 1688905.67 356455.043  78.9%  12.7 2767s
 53464 41215 1056309.12   44  174 1688905.67 356459.949  78.9%  12.7 2777s
 53635 41374 1562230.81   58  153 1688905.67 356633.088  78.9%  12.7 2786s
 53877 41571 454969.306   25  213 1688905.67 357471.522  78.8%  12.7 2797s
 54110 41742 598560.611   37  192 1688905.67 357608.559  78.8%  12.7 2806s
 54325 41877 1582597.47   63  162 1688905.67 357846.388  78.8%  12.7 2814s
 54516 42042 494564.167   26  208 1688905.67 358129.797  78.8%  12.7 2824s
 54730 42162 769300.865   41  186 1688905.67 358252.475  78.8%  12.7 2830s
 54859 42269 1239526.57   64  150 1688905.67 358330.232  78.8%  12.7 2837s
 54993 42389 777042.376   37  190 1688905.67 358341.501  78.8%  12.7 2844s
 55131 42575 1435331.74   53  159 1688905.67 358345.763  78.8%  12.7 2855s
 55375 42744 962318.504   49  167 1688905.67 358660.589  78.8%  12.7 2866s
 55577 42877 1161484.30   48  156 1688905.67 359050.571  78.7%  12.7 2876s
 55750 43001 815156.454   35  187 1688905.67 359375.644  78.7%  12.7 2884s
 55874 43144 1152304.58   48  168 1688905.67 359531.242  78.7%  12.7 2892s
 56073 43322 752837.713   37  187 1688905.67 360327.884  78.7%  12.7 2903s
 56289 43480     cutoff   63      1688905.67 360658.997  78.6%  12.7 2919s
 56514 43645 718903.507   37  187 1688905.67 361113.462  78.6%  12.7 2929s
 56709 43794 1230939.39   55  146 1688905.67 361320.860  78.6%  12.7 2937s
 56902 43968 1088322.41   48  175 1688905.67 361696.383  78.6%  12.7 2948s
 57123 44171 1648090.31   66  134 1688905.67 362239.044  78.6%  12.7 2960s
 57368 44337 1203246.63   51  165 1688905.67 362537.031  78.5%  12.7 2972s
 57581 44493 1491539.24   58  147 1688905.67 362771.167  78.5%  12.7 2982s
 57786 44696 756336.598   39  189 1688905.67 362978.905  78.5%  12.7 2993s
 58045 44871 730671.670   34  196 1688905.67 363566.691  78.5%  12.7 3004s
 58278 45060 1556833.61   59  156 1688905.67 364279.203  78.4%  12.7 3015s
 58513 45231 1470248.25   52  162 1688905.67 364466.182  78.4%  12.7 3025s
 58725 45331     cutoff   61      1688905.67 364792.350  78.4%  12.7 3035s
 58855 45470 865858.513   39  182 1688905.67 364878.267  78.4%  12.7 3047s
 59030 45611 1420954.57   64  137 1688905.67 365138.281  78.4%  12.7 3057s
 59195 45781 1259831.84   49  167 1688905.67 365350.604  78.4%  12.7 3068s
 59421 45957 1566180.03   62  138 1688905.67 365586.807  78.4%  12.7 3079s
 59627 46136 1314711.34   55  157 1688905.67 365767.716  78.3%  12.7 3091s
 59881 46309 895253.940   39  186 1688905.67 366259.357  78.3%  12.7 3105s
 60133 46463 695928.612   36  191 1688905.67 366778.655  78.3%  12.7 3116s
 60312 46639 1249734.89   52  162 1688905.67 367016.103  78.3%  12.7 3128s
 60542 46759 660939.545   30  205 1688905.67 367147.156  78.3%  12.7 3133s
 60662 46912 1396236.55   51  167 1688905.67 367159.015  78.3%  12.7 3141s
 60884 47057 1210137.15   51  158 1688905.67 367666.706  78.2%  12.7 3152s
 61092 47215 1585386.02   54  145 1688905.67 367844.774  78.2%  12.7 3161s
 61300 47378 1380353.62   58  131 1688905.67 368160.288  78.2%  12.7 3173s
 61511 47526 533167.186   28  205 1688905.67 368964.704  78.2%  12.7 3187s
H61609 47521                    1688597.0190 368964.704  78.1%  12.7 3187s
 61695 47654 762038.344   36  198 1688597.02 369306.386  78.1%  12.7 3198s
 61882 47773 578356.210   30  200 1688597.02 369489.513  78.1%  12.7 3210s
 62036 47917 1588319.14   58  151 1688597.02 369686.693  78.1%  12.7 3222s
 62333 48101 978722.277   39  184 1688597.02 370354.134  78.1%  12.7 3233s
 62581 48247 605441.829   30  197 1688597.02 370625.252  78.1%  12.7 3241s
 62750 48415 577015.832   27  206 1688597.02 370704.065  78.0%  12.7 3252s
 62961 48580 1150295.68   48  163 1688597.02 370888.406  78.0%  12.7 3265s
 63182 48732 1502735.19   58  146 1688597.02 371363.469  78.0%  12.7 3273s
 63405 48865 1475560.09   64  132 1688597.02 371473.591  78.0%  12.7 3281s
 63609 49004 611260.717   30  206 1688597.02 371567.621  78.0%  12.7 3292s
 63803 49166 1210775.22   51  158 1688597.02 371861.298  78.0%  12.7 3304s
 63983 49305 1365353.32   47  177 1688597.02 372033.150  78.0%  12.7 3314s
 64175 49434 1162137.45   45  168 1688597.02 372490.239  77.9%  12.7 3323s
 64339 49589 985742.151   47  171 1688597.02 372768.078  77.9%  12.7 3335s
 64547 49721 1583976.39   66  136 1688597.02 372887.719  77.9%  12.7 3342s
 64724 49845 990037.399   47  174 1688597.02 373407.903  77.9%  12.7 3351s
 64890 50019 1148948.14   49  166 1688597.02 373601.227  77.9%  12.7 3360s
 65117 50212 973009.143   43  168 1688597.02 374145.671  77.8%  12.7 3368s
 65364 50372 1212734.85   48  166 1688597.02 374315.722  77.8%  12.7 3375s
 65573 50530 1536715.68   53  158 1688597.02 374694.993  77.8%  12.7 3385s
 65793 50695 942027.042   43  175 1688597.02 375359.702  77.8%  12.7 3398s
 65998 50865 1112180.85   52  158 1688597.02 375662.511  77.8%  12.7 3407s
 66242 51012 752697.814   38  186 1688597.02 376210.268  77.7%  12.7 3417s
 66447 51133 1011879.67   45  179 1688597.02 376323.825  77.7%  12.7 3428s
 66585 51259 934408.207   39  197 1688597.02 376367.681  77.7%  12.7 3438s
 66726 51371 1293010.81   54  150 1688597.02 376420.192  77.7%  12.7 3451s
 66875 51534 648100.992   30  198 1688597.02 376432.114  77.7%  12.7 3463s
 67058 51651 812003.675   39  183 1688597.02 376787.919  77.7%  12.7 3471s
 67245 51794 1294192.42   60  148 1688597.02 376787.919  77.7%  12.7 3479s
 67411 51902 1440285.41   68  137 1688597.02 376787.919  77.7%  12.7 3489s
 67560 52030 1563028.77   72  127 1688597.02 377282.993  77.7%  12.7 3503s
 67788 52169 1563733.44   67  137 1688597.02 377822.705  77.6%  12.7 3514s
 67968 52355 1453598.42   55  161 1688597.02 378018.552  77.6%  12.7 3527s
 68214 52546 641774.869   35  200 1688597.02 378152.974  77.6%  12.7 3540s
 68456 52683 1662815.30   64  157 1688597.02 378218.710  77.6%  12.7 3549s
 68676 52845 693932.957   32  191 1688597.02 378934.778  77.6%  12.7 3560s
 68886 53013 1203601.61   53  164 1688597.02 379105.428  77.5%  12.7 3572s
 69124 53176 472602.658   26  204 1688597.02 379498.346  77.5%  12.7 3580s
 69336 53311 798878.254   38  193 1688597.02 379907.179  77.5%  12.7 3591s
 69490 53486 909604.423   36  186 1688597.02 379913.987  77.5%  12.7 3599s
 69665 53490 1521664.79   52  158 1688597.02 379913.987  77.5%  12.7 3600s

Cutting planes:
  Gomory: 35
  Implied bound: 3
  MIR: 141
  Flow cover: 39
  RLT: 35
  Relax-and-lift: 12

Explored 69669 nodes (887404 simplex iterations) in 3600.03 seconds (4320.70 work units)
Thread count was 2 (of 24 available processors)

Solution count 10: 1.6886e+06 1.68891e+06 1.689e+06 ... 1.78097e+06

Time limit reached
Best objective 1.688597018979e+06, best bound 3.799139873961e+05, gap 77.5012%
