Meta_10;621736;0.0;0.5;474551;4594878.6221;0.48492767490258215;0;0.0
Meta_1;621736;0.0;0.0;428831;3272118.1117999996;0.3180900738480749;3603;0.08570009048832117
Meta_2;621736;0.0;0.05555555555555555;429624;3302489.9142000005;0.3177180627265735;3609;0.08527710368211422
Meta_3;621736;0.0;0.1111111111111111;429777;3308109.1598000005;0.31724266195327006;3607;0.08698504342846382
Meta_4;621736;0.0;0.16666666666666666;425924;3149848.2054999997;0.315253239614896;3606;0.09746857813010447
Meta_5;621736;0.0;0.2222222222222222;431363;3358328.9315;0.3217934563192324;3612;0.1166920197260846
Meta_6;621736;0.0;0.2777777777777778;433924;3484800.9886999987;0.3199540967329031;3602;0.11087274155302139
Meta_7;621736;0.0;0.3333333333333333;454456;4329706.400700001;0.34254764460739107;3600;0.06692133317235677
Meta_8;621736;0.0;0.38888888888888884;465347;4399879.3622;0.3934182080219947;3600;0.0344970719141691
Meta_9;621736;0.0;0.4444444444444444;474986;4653748.9747;0.44444329802524846;3600;0.0013134185104411741
Meta_20;621736;2126982.0543111106;0.5;474551;4594878.6221;0.48492767490258215;0;0.0
Meta_11;621736;2126982.0543111106;0.0;430801;3346659.3194;0.3195445062184729;3600;0.10387963351793718
Meta_12;621736;2126982.0543111106;0.05555555555555555;436222;3592598.3594000004;0.32209764976371985;3600;0.10817268680162972
Meta_13;621736;2126982.0543111106;0.1111111111111111;423687;3100147.3685999997;0.31214951372887606;3600;0.09944478677002228
Meta_14;621736;2126982.0543111106;0.16666666666666666;428922;3264220.6770999995;0.3189687125261928;3600;0.11581355963986646
Meta_15;621736;2126982.0543111106;0.2222222222222222;426812;3174951.4316999977;0.3168177311835522;3600;0.1169789148059594
Meta_16;621736;2126982.0543111106;0.2777777777777778;431310;3378185.9580000006;0.31888548357287183;3600;0.12678457600985843
Meta_17;621736;2126982.0543111106;0.3333333333333333;439182;3502341.3359;0.3411552540579977;3600;0.07463396127496909
Meta_18;621736;2126982.0543111106;0.38888888888888884;460386;4210729.611699999;0.38909530741377135;3600;0.027021646962027055
Meta_19;621736;2126982.0543111106;0.4444444444444444;474750;4640503.897700002;0.4444450956696645;3600;0.0016577253556519615
Meta_30;621736;4253964.108622221;0.5;474551;4594878.6221;0.48492767490258215;0;0.0
Meta_21;621736;4253964.108622221;0.0;447569;4248504.970700001;0.3272600688106813;3600;0.114685158102493
Meta_22;621736;4253964.108622221;0.05555555555555555;447911;4253950.487500001;0.3240680416551448;3605;0.1073530590753799
Meta_23;621736;4253964.108622221;0.1111111111111111;448252;4253098.994;0.3254698371588294;3600;0.11433603903940495
Meta_24;621736;4253964.108622221;0.16666666666666666;448265;4253961.7595999995;0.32527452481439484;3600;0.13140164747543834
Meta_25;621736;4253964.108622221;0.2222222222222222;448726;4253627.623199998;0.3270762655308109;3604;0.14989505449294271
Meta_26;621736;4253964.108622221;0.2777777777777778;448722;4238840.4893000005;0.33036563556803694;3602;0.17142224099318054
Meta_27;621736;4253964.108622221;0.3333333333333333;453585;4253967.2263;0.3471887087297884;3600;0.11193025879909098
Meta_28;621736;4253964.108622221;0.38888888888888884;462023;4299635.3123;0.38889163347582595;3616;0.03194311203230481
Meta_39;621736;6380946.162933332;0.4444444444444444;484974;5615075.1226;0.44415603099498546;39;0.0
Meta_29;621736;4253964.108622221;0.4444444444444444;475010;4653253.040100001;0.4444443680214357;3600;0.00117179000229754
Meta_40;621736;6380946.162933332;0.5;484974;5527995.350800001;0.4739624537329416;0;0.0
Meta_31;621736;6380946.162933332;0.0;454825;4791058.081399997;0.333400146235165;3600;0.12757601927991624
Meta_32;621736;6380946.162933332;0.05555555555555555;455836;4758586.920399998;0.33578045794760447;3600;0.1322927392480163
Meta_33;621736;6380946.162933332;0.1111111111111111;456890;4823761.416200003;0.33636192906731754;3600;0.1361309072559493
Meta_34;621736;6380946.162933332;0.16666666666666666;454581;4695792.173300001;0.3352322686604481;3608;0.15012693498393043
Meta_35;621736;6380946.162933332;0.2222222222222222;456435;4913157.4495;0.33825900314482243;3609;0.16960437797396677
Meta_36;621736;6380946.162933332;0.2777777777777778;454964;4751580.484;0.3350444517092052;3600;0.184597927768062
Meta_37;621736;6380946.162933332;0.3333333333333333;462244;5071399.216700001;0.34603836106845187;3600;0.12539049599093413
Meta_49;621736;8507928.217244443;0.4444444444444444;484974;5807191.7416;0.44430656638059046;24;0.0
Meta_50;621736;8507928.217244443;0.5;484974;5527995.350800001;0.4739624537329416;1;0.0
Meta_38;621736;6380946.162933332;0.38888888888888884;480318;5920203.767199999;0.3904151265462122;3600;0.02965076490876148
Meta_41;621736;8507928.217244443;0.0;455397;4887796.441100001;0.33358515314121256;3600;0.12643217143411528
Meta_42;621736;8507928.217244443;0.05555555555555555;457122;5010271.272299999;0.3369011178023126;3600;0.13147252788004535
Meta_43;621736;8507928.217244443;0.1111111111111111;456976;4913242.636199999;0.3367245891110777;3600;0.13681217635418666
Meta_44;621736;8507928.217244443;0.16666666666666666;457004;4967156.529899998;0.33822809085983396;3600;0.15081937303749088
Meta_45;621736;8507928.217244443;0.2222222222222222;456978;4940577.7998;0.33665807877303244;3600;0.16305525565436124
Meta_47;621736;8507928.217244443;0.3333333333333333;458809;4943812.126699997;0.3430890322780764;3600;0.1293158798270608
Meta_46;621736;8507928.217244443;0.2777777777777778;453033;4667427.934099998;0.33033371343887863;3615;0.17588620587315312
Meta_59;621736;1.0634910271555554E7;0.4444444444444444;484974;5765496.2431000015;0.44436285274047843;5;0.0
Meta_60;621736;1.0634910271555554E7;0.5;484974;5527995.350800001;0.4739624537329416;1;0.0
