
Gurobi 11.0.3 (linux64, Java) logging started ter 17 dez 2024 19:23:03 -03

Set parameter Username
Academic license - for non-commercial use only - expires 2025-10-10
Set parameter NonConvex to value 2
Set parameter TimeLimit to value 3600
Set parameter LogToConsole to value 0
Set parameter MIPGap to value 5.0092666967390145e-08
Set parameter Threads to value 2
Set parameter NodefileDir to value "/home/ps12398/experiment_epec/goalProgrammingMarcos/"
Set parameter NodefileStart to value 1
Gurobi Optimizer version 11.0.3 build v11.0.3rc0 (linux64)

CPU model: Intel(R) Xeon(R) CPU           X5650  @ 2.67GHz, instruction set [SSE2]
Thread count: 12 physical cores, 24 logical processors, using up to 2 threads

Optimize a model with 140956 rows, 94838 columns and 549744 nonzeros
Model fingerprint: 0x2044c619
Model has 222 quadratic constraints
Variable types: 47312 continuous, 47526 integer (217 binary)
Coefficient statistics:
  Matrix range     [5e-03, 5e+06]
  QMatrix range    [5e-03, 8e+04]
  QLMatrix range   [1e+00, 8e+04]
  Objective range  [1e+00, 4e+07]
  Bounds range     [1e+00, 1e+08]
  RHS range        [1e+00, 2e+05]
  QRHS range       [2e-01, 2e-01]
Presolve removed 140469 rows and 93766 columns
Presolve time: 0.34s
Presolved: 1248 rows, 1315 columns, 45434 nonzeros
Presolved model has 2 SOS constraint(s)
Presolved model has 217 bilinear constraint(s)

Solving non-convex MIQCP

Variable types: 682 continuous, 633 integer (219 binary)
Found heuristic solution: objective 997000.12969

Root relaxation: objective 4.050249e+05, 181 iterations, 0.01 seconds (0.01 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
     0     0 410934.362    0  241 997000.130 410934.362  58.8%     -    2s
     0     0 410969.690    0  241 997000.130 410969.690  58.8%     -    2s
     0     0 411007.361    0  241 997000.130 411007.361  58.8%     -    2s
     0     0 411007.580    0  241 997000.130 411007.580  58.8%     -    2s
     0     0 411044.453    0  240 997000.130 411044.453  58.8%     -    2s
     0     0 411044.711    0  241 997000.130 411044.711  58.8%     -    2s
     0     0 411081.723    0  241 997000.130 411081.723  58.8%     -    2s
     0     0 411118.710    0  241 997000.130 411118.710  58.8%     -    2s
     0     0 411156.092    0  241 997000.130 411156.092  58.8%     -    2s
     0     0 411193.408    0  241 997000.130 411193.408  58.8%     -    2s
     0     0 411230.813    0  241 997000.130 411230.813  58.8%     -    2s
     0     0 411268.307    0  241 997000.130 411268.307  58.7%     -    2s
     0     0 411268.400    0  241 997000.130 411268.400  58.7%     -    2s
     0     0 411306.550    0  241 997000.130 411306.550  58.7%     -    2s
     0     0 411344.850    0  241 997000.130 411344.850  58.7%     -    2s
     0     0 411383.047    0  241 997000.130 411383.047  58.7%     -    2s
     0     0 411425.005    0  242 997000.130 411425.005  58.7%     -    2s
     0     0 411425.582    0  242 997000.130 411425.582  58.7%     -    2s
     0     0 411464.851    0  243 997000.130 411464.851  58.7%     -    2s
     0     0 411465.359    0  243 997000.130 411465.359  58.7%     -    2s
     0     0 411504.692    0  243 997000.130 411504.692  58.7%     -    2s
     0     0 411543.945    0  243 997000.130 411543.945  58.7%     -    2s
     0     0 411543.949    0  243 997000.130 411543.949  58.7%     -    2s
     0     0 411583.033    0  241 997000.130 411583.033  58.7%     -    2s
     0     0 411583.065    0  243 997000.130 411583.065  58.7%     -    2s
     0     0 411622.247    0  243 997000.130 411622.247  58.7%     -    2s
     0     0 411622.428    0  243 997000.130 411622.428  58.7%     -    2s
     0     0 411664.783    0  242 997000.130 411664.783  58.7%     -    2s
     0     0 411665.164    0  243 997000.130 411665.164  58.7%     -    2s
     0     0 411706.403    0  243 997000.130 411706.403  58.7%     -    2s
     0     0 411747.522    0  243 997000.130 411747.522  58.7%     -    2s
     0     0 411750.702    0  244 997000.130 411750.702  58.7%     -    2s
     0     0 411792.084    0  244 997000.130 411792.084  58.7%     -    2s
     0     0 411833.386    0  244 997000.130 411833.386  58.7%     -    2s
     0     0 411874.476    0  244 997000.130 411874.476  58.7%     -    2s
     0     0 411915.413    0  244 997000.130 411915.413  58.7%     -    3s
     0     0 411956.200    0  244 997000.130 411956.200  58.7%     -    3s
     0     0 411996.836    0  244 997000.130 411996.836  58.7%     -    3s
     0     0 411996.869    0  244 997000.130 411996.869  58.7%     -    3s
     0     0 412019.026    0  244 997000.130 412019.026  58.7%     -    3s
     0     0 412019.026    0  244 997000.130 412019.026  58.7%     -    4s
H    0     0                    908536.40584 412019.026  54.7%     -    4s
     0     2 412019.026    0  244 908536.406 412019.026  54.7%     -    4s
    62    65 412198.906   22  241 908536.406 412061.731  54.6%   2.8    5s
H  532   546                    843147.74024 412061.731  51.1%   2.3    6s
H  615   617                    843147.74007 412061.731  51.1%   2.3    7s
H  758   764                    830433.13475 412061.731  50.4%   2.2    8s
H  918   920                    489853.30468 412061.731  15.9%   2.2    9s
H  993  1007                    459171.92047 412061.731  10.3%   2.2    9s
  1006  1079 412912.042  431  220 459171.920 412061.731  10.3%   2.2   10s
H 1154  1171                    459171.88868 412061.731  10.3%   2.1   10s
H 2056  2079                    432392.51890 412061.731  4.70%   2.0   14s
  2196  2283 413284.222  995  220 432392.519 412061.731  4.70%   2.0   15s
  3162  3265 413578.960 1468  221 432392.519 412061.731  4.70%   2.1   20s
  3769  3768 415467.562   81   31 432392.519 415467.562  3.91%   2.2   25s
  3793  3787 418162.339 1327   30 432392.519 418162.339  3.29%   2.4   30s
  3811  3803 419163.406  218   32 432392.519 419163.406  3.06%   2.7   36s
  3913  3894 419300.737   72  236 432392.519 419174.200  3.06%   2.8   40s
  4081  4007 419347.638  109  219 432392.519 419174.200  3.06%   2.7   45s
  4288  4152 419356.340  140  219 432392.519 419174.200  3.06%   2.6   50s
  4481  4294 419359.830  166  219 432392.519 419174.200  3.06%   2.6   55s
H 4494  4099                    432125.66872 419174.200  3.00%   2.6   55s
H 4525  3949                    432125.51845 419174.200  3.00%   2.6   57s
H 4537  3773                    431782.92975 419174.200  2.92%   2.6   57s
  4611  3841 419363.319  186  219 431782.930 419174.200  2.92%   2.5   60s
H 4672  3707                    431473.49221 419174.200  2.85%   2.5   61s
H 4726  3583                    431473.47298 419174.200  2.85%   2.5   63s
  4756  3623 419375.624  210  219 431473.473 419174.200  2.85%   2.5   65s
H 4806  3509                    424132.41379 419174.200  1.17%   2.5   66s
  4947  3720 419505.703  246  219 424132.414 419174.200  1.17%   2.5   70s
  5428  4019 419487.070  402  219 424132.414 419174.200  1.17%   2.4   76s
  5748  4223 419581.040  520  219 424132.414 419174.200  1.17%   2.4   80s
H 5817  4060                    423815.02517 419174.200  1.10%   2.3   80s
H 6048  4173                    423808.94740 419174.200  1.09%   2.4   85s
H 6530  4375                    423795.65596 419174.200  1.09%   2.4   90s
H 6627  4223                    423591.08738 419174.200  1.04%   2.4   90s
H 6881  4286                    423263.49297 419174.200  0.97%   2.4   94s
  6958  4360 421085.633  849  222 423263.493 419174.200  0.97%   2.4   97s
  7138  4443 422086.524  887  221 423263.493 419174.292  0.97%   2.5  101s
H 7268  4452                    423263.46025 419184.243  0.96%   2.5  105s
  7627  4748 419346.065  134  225 423263.460 419184.308  0.96%   2.5  114s
  7844  4902 419379.112  169  220 423263.460 419184.308  0.96%   2.4  118s
H 7918  4775                    423263.42674 419184.308  0.96%   2.4  118s
  8071  4971 419380.806  206  222 423263.427 419184.308  0.96%   2.4  122s
H 8149  4847                    423263.39571 419184.308  0.96%   2.4  122s
  8318  5049 419397.750  245  219 423263.396 419184.308  0.96%   2.4  126s
H 8577  5157                    423263.35780 419184.308  0.96%   2.4  132s
  8864  5309 419592.064  340  222 423263.358 419184.308  0.96%   2.4  138s
  9112  5455 419478.044  379  220 423263.358 419184.308  0.96%   2.4  142s
  9334  5682 419604.701  416  222 423263.358 419184.308  0.96%   2.4  146s
  9561  5907 419505.539  456  219 423263.358 419184.308  0.96%   2.8  151s
  9786  6220 419635.407  488  222 423263.358 419184.308  0.96%   3.2  157s
 10099  6530 419541.092  531  219 423263.358 419184.308  0.96%   3.3  162s
 10409  6717 419570.229  576  220 423263.358 419184.308  0.96%   3.3  166s
H10497  6717                    423263.31861 419184.308  0.96%   3.3  166s
 10622  7023 419596.844  620  220 423263.319 419184.308  0.96%   3.3  170s
 11239  7662 419671.324  732  220 423263.319 419184.308  0.96%   3.2  179s
 11567  7944 419709.466  797  219 423263.319 419184.308  0.96%   3.2  184s
 11849  8209 419766.515  856  219 423263.319 419184.308  0.96%   3.2  190s
 12114  8429 419838.066  916  219 423263.319 419184.308  0.96%   3.3  196s
 12334  8632 419909.890  968  219 423263.319 419184.308  0.96%   3.6  201s
 12537  8849 419962.465 1008  219 423263.319 419184.308  0.96%   4.0  205s
H12612  8849                    423263.25285 419184.308  0.96%   4.2  205s
 12754  9076 420020.212 1046  220 423263.253 419184.308  0.96%   4.5  210s
 12981  9417 420169.993 1086  221 423263.253 419184.308  0.96%   5.0  215s
 13322  9694 420147.443 1126  219 423263.253 419184.308  0.96%   5.1  221s
H13406  9694                    423250.51800 419184.308  0.96%   5.1  221s
 13599  9866 420415.349 1168  219 423250.518 419184.308  0.96%   5.1  226s
 13845 10084 420311.083 1212  219 423250.518 419184.308  0.96%   5.1  231s
 14063 10211 420409.692 1255  220 423250.518 419184.308  0.96%   5.1  236s
 14190 10474 420494.316 1290  221 423250.518 419184.308  0.96%   5.0  241s
 14453 10756 420563.168 1340  220 423250.518 419184.308  0.96%   5.0  246s
 14735 11034 420657.094 1394  220 423250.518 419184.308  0.96%   5.0  251s
 15095 11410 422910.704 1450  222 423250.518 419185.604  0.96%   5.0  256s
 15489 11780 419326.380  132  223 423250.518 419185.604  0.96%   4.9  262s
 15881 12099 419404.077  234  219 423250.518 419185.604  0.96%   4.9  268s
 16200 12528 419595.492  323  219 423250.518 419185.604  0.96%   4.8  274s
 16629 12814 420144.601  435  220 423250.518 419185.604  0.96%   4.8  280s
 16915 13078 420490.198  514  221 423250.518 419185.604  0.96%   5.0  285s
 17179 13321 421652.270  580  219 423250.518 419186.598  0.96%   5.1  290s
 17452 13717 419454.448  129  221 423250.518 419186.598  0.96%   5.0  295s
 17848 14076 419542.390  274  220 423250.518 419186.598  0.96%   5.0  301s
 18207 14362 419622.932  362  220 423250.518 419186.598  0.96%   4.9  307s
 18493 14635 419734.316  428  220 423250.518 419186.598  0.96%   4.9  312s
 18766 14957 419898.080  546  220 423250.518 419186.598  0.96%   4.8  318s
 19088 15243 420115.351  705  219 423250.518 419186.598  0.96%   4.8  324s
 19374 15642 420329.208  829  219 423250.518 419186.598  0.96%   4.8  329s
 19773 15943 420575.156  970  219 423250.518 419186.598  0.96%   4.8  333s
 20110 16166 421155.229 1099  219 423250.518 419186.930  0.96%   4.8  338s
 20369 16369 419288.209   87  233 423250.518 419187.001  0.96%   4.8  342s
 20572 16581 419366.975  175  221 423250.518 419187.001  0.96%   4.8  346s
 20784 16835 419425.767  262  219 423250.518 419187.001  0.96%   4.8  352s
H20869 16779                    422563.02373 419187.001  0.80%   4.8  352s
 21038 16963 419517.275  325  219 422563.024 419187.001  0.80%   4.8  355s
 21457 17368 419881.437  505  220 422563.024 419187.001  0.80%   4.8  363s
 21661 17613 420102.039  563  220 422563.024 419187.001  0.80%   4.8  370s
H21814 17611                    422505.63312 419187.001  0.79%   4.8  370s
 21906 17821 420436.284  676  225 422505.633 419189.996  0.78%   4.8  376s
 22160 18034 419327.699   72  234 422505.633 419189.996  0.78%   4.8  382s
 22373 18224 419442.643  150  222 422505.633 419189.996  0.78%   4.8  388s
 22563 18429 419500.408  236  220 422505.633 419189.996  0.78%   4.8  394s
 22768 18680 419686.945  337  220 422505.633 419189.996  0.78%   4.8  399s
 23019 18846 420005.190  487  220 422505.633 419189.996  0.78%   4.8  403s
 23223 19034 420160.643  570  220 422505.633 419189.996  0.78%   4.8  409s
 23411 19207 420321.574  643  220 422505.633 419189.996  0.78%   4.8  414s
 23584 19371 420513.112  694  219 422505.633 419190.934  0.78%   4.8  419s
 23794 19618 419331.688   73  235 422505.633 419191.310  0.78%   4.7  423s
 24041 19891 419466.059  206  221 422505.633 419191.310  0.78%   4.7  429s
 24314 20149 419577.529  352  220 422505.633 419191.310  0.78%   4.7  436s
 24576 20372 419757.072  448  221 422505.633 419191.310  0.78%   4.7  441s
 24829 20640 419988.539  531  221 422505.633 419191.310  0.78%   4.7  447s
 25097 20883 420380.606  624  221 422505.633 419192.379  0.78%   4.8  453s
 25376 21104 421085.893  140  230 422505.633 419192.414  0.78%   4.8  459s
 25617 21378 419788.143  179  225 422505.633 419192.414  0.78%   4.8  465s
 25891 21664 420362.917  337  222 422505.633 419192.648  0.78%   4.8  471s
 26217 21984 419347.038   77  234 422505.633 419192.648  0.78%   4.8  476s
 26537 22218 419447.384  149  221 422505.633 419192.648  0.78%   4.8  482s
 26813 22416 419509.049  203  224 422505.633 419192.648  0.78%   4.8  488s
 27011 22717 419500.596  247  219 422505.633 419192.648  0.78%   4.8  493s
 27320 22918 419547.651  305  219 422505.633 419192.648  0.78%   4.8  498s
 27545 23138 419584.545  348  219 422505.633 419192.648  0.78%   4.7  503s
 27765 23379 419685.589  404  222 422505.633 419192.648  0.78%   4.7  507s
 28018 23621 419771.727  463  219 422505.633 419192.648  0.78%   4.8  514s
 28334 23961 420083.311  545  219 422505.633 419192.648  0.78%   4.9  519s
 28674 24274 420236.506  632  219 422505.633 419192.648  0.78%   4.9  523s
 29025 24527 421779.790  701  220 422505.633 419193.785  0.78%   4.9  527s
 29286 24720 421888.520  194  228 422505.633 419194.483  0.78%   4.9  532s
 29519 24964 419603.779  139  221 422505.633 419194.483  0.78%   4.9  537s
 29763 25226 420453.322  267  223 422505.633 419194.643  0.78%   4.9  542s
 30051 25437 420148.736  134  219 422505.633 419194.820  0.78%   5.0  547s
 30366 25690 422345.339  114  231 422505.633 419195.058  0.78%   5.1  556s
 30679 25901 422087.695  152  241 422505.633 419195.428  0.78%   5.1  562s
 31006 26150 420363.591  106  232 422505.633 419195.502  0.78%   5.2  567s
 31267 26314 422085.468  193  226 422505.633 419195.575  0.78%   5.2  571s
 31539 26498 421482.070   93  236 422505.633 419196.048  0.78%   5.3  577s
 31832 26715 421798.480  106  241 422505.633 419196.859  0.78%   5.4  584s
 32073 26958 420568.860  133  223 422505.633 419196.859  0.78%   5.4  591s
 32404 27146 420909.594  260  222 422505.633 419197.061  0.78%   5.5  596s
 32692 27426 420379.321   88  233 422505.633 419198.515  0.78%   5.6  602s
 33012 27701 420268.765   94  239 422505.633 419198.592  0.78%   5.6  608s
 33292 27922 421312.745  178  222 422505.633 419198.774  0.78%   5.6  613s
 33557 28201 419641.724   78  237 422505.633 419198.993  0.78%   5.6  618s
 33851 28383 420879.644  150  221 422505.633 419199.132  0.78%   5.6  623s
 34089 28576 422019.412   76  242 422505.633 419200.186  0.78%   5.6  629s
 34403 28789 421188.075  107  239 422505.633 419201.473  0.78%   5.7  635s
 34702 28849 422082.590  131  234 422505.633 419202.084  0.78%   5.8  641s
H34717 28846                    422488.64694 419202.084  0.78%   5.8  641s
H34738 28846                    422476.96706 419202.084  0.78%   5.8  641s
 34840 28937 421722.365   68  246 422476.967 419202.844  0.77%   5.8  647s
H34842 28937                    422476.81566 419202.844  0.77%   5.8  647s
H34870 28937                    422474.36471 419202.844  0.77%   5.8  647s
H34905 28937                    422472.52260 419202.844  0.77%   5.8  647s
H35009 28933                    422466.85658 419203.681  0.77%   5.9  647s
 35019 29205 420183.972   89  237 422466.857 419203.681  0.77%   5.9  652s
 35293 29384 421520.208  153  224 422466.857 419204.561  0.77%   5.9  656s
H35524 29558                    422449.63790 419204.561  0.77%   5.9  661s
 35776 29717 422099.483  108  235 422449.638 419205.766  0.77%   6.0  666s
 36035 29981 420460.300   95  236 422449.638 419207.392  0.77%   6.1  672s
 36308 30226 420802.088  231  214 422449.638 419207.703  0.77%   6.1  677s
 36593 30430 421445.770  102  238 422449.638 419207.964  0.77%   6.1  683s
 36872 30658 420541.832  121  223 422449.638 419208.300  0.77%   6.2  690s
 37158 30941 420838.591  190  222 422449.638 419208.300  0.77%   6.2  695s
 37459 31204 420787.065  260  221 422449.638 419208.300  0.77%   6.2  701s
 37728 31349 421532.323  317  220 422449.638 419208.812  0.77%   6.2  706s
 37979 31495 419395.764   73  235 422449.638 419209.926  0.77%   6.3  713s
 38271 31750 421903.862   93  240 422449.638 419210.345  0.77%   6.4  718s
 38600 31958 420955.966  122  228 422449.638 419211.111  0.77%   6.6  723s
 38863 32180 421501.555   94  239 422449.638 419211.461  0.77%   6.6  728s
 39194 32435 420829.809  124  222 422449.638 419212.158  0.77%   6.7  734s
 39465 32591     cutoff  188      422449.638 419212.347  0.77%   6.7  739s
 39785 32678 421397.085   72  248 422449.638 419212.931  0.77%   6.8  745s
 39965 32916 421966.447  101  240 422449.638 419213.623  0.77%   6.8  751s
 40284 33145 421870.748   63  245 422449.638 419215.251  0.77%   6.8  756s
 40586 33346 419733.975   71  239 422449.638 419215.658  0.77%   6.8  761s
 40847 33539 420653.729  126  228 422449.638 419215.658  0.77%   6.9  766s
 41109 33715 421741.485  186  220 422449.638 419216.351  0.77%   6.9  771s
 41395 33873 421681.019   65  244 422449.638 419217.834  0.77%   7.0  775s
 41673 34063 420926.354   77  241 422449.638 419218.231  0.76%   7.0  780s
 42001 34183 421593.355  104  236 422449.638 419218.706  0.76%   7.2  785s
 42313 34301     cutoff  124      422449.638 419219.598  0.76%   7.2  790s
 42655 34454     cutoff  119      422449.638 419219.647  0.76%   7.4  796s
 42945 34659 420861.269  116  224 422449.638 419219.692  0.76%   7.5  802s
 43242 34845 421467.537  145  229 422449.638 419219.710  0.76%   7.6  806s
 43508 34994 421913.979  153  227 422449.638 419219.717  0.76%   7.6  811s
 43831 35148     cutoff  152      422449.638 419219.752  0.76%   7.7  817s
 44151 35273 421541.460  133  233 422449.638 419219.786  0.76%   7.8  822s
 44457 35419 419242.819   59  242 422449.638 419219.791  0.76%   7.9  827s
 44805 35561 421417.820  141  232 422449.638 419219.803  0.76%   8.1  831s
 45078 35647 420065.911  120  219 422449.638 419219.809  0.76%   8.2  835s
 45315 35803 419609.717  139  225 422449.638 419219.844  0.76%   8.3  840s
 45593 35918     cutoff  158      422449.638 419219.869  0.76%   8.3  846s
 45939 36133     cutoff  151      422449.638 419219.881  0.76%   8.4  852s
 46218 36264 420699.899  143  228 422449.638 419219.885  0.76%   8.5  857s
 46546 36394 420508.164  144  229 422449.638 419219.895  0.76%   8.5  863s
 46866 36571 419755.507  152  224 422449.638 419219.903  0.76%   8.6  867s
 47135 36738     cutoff  140      422449.638 419219.908  0.76%   8.7  872s
 47429 36892 420241.799  148  229 422449.638 419219.915  0.76%   8.7  876s
 47742 37120 419653.657  157  226 422449.638 419219.922  0.76%   8.8  882s
 48006 37219 421893.979  185  225 422449.638 419219.927  0.76%   8.9  886s
 48342 37324     cutoff  108      422449.638 419219.986  0.76%   9.0  891s
 48590 37503 422266.908   71  242 422449.638 419220.715  0.76%   9.1  896s
 48865 37784 420506.093  103  233 422449.638 419221.826  0.76%   9.1  902s
 49156 37986 420723.121  176  219 422449.638 419221.826  0.76%   9.1  906s
 49362 38166 420911.160  229  220 422449.638 419221.826  0.76%   9.1  910s
 49544 38307 421699.479  270  223 422449.638 419221.847  0.76%   9.1  916s
 49831 38499 420789.842  110  231 422449.638 419223.213  0.76%   9.2  922s
 50085 38731 420123.585   92  239 422449.638 419223.373  0.76%   9.2  928s
 50363 38818 421482.681  160  223 422449.638 419223.665  0.76%   9.2  934s
 50508 39045 421993.023  102  235 422449.638 419224.277  0.76%   9.2  939s
 50781 39359 420629.928  128  226 422449.638 419224.306  0.76%   9.3  946s
 51097 39575 421639.953  201  226 422449.638 419224.306  0.76%   9.3  951s
 51317 39739 421997.865  257  225 422449.638 419224.367  0.76%   9.2  958s
 51627 39948     cutoff   82      422449.638 419225.312  0.76%   9.3  962s
 51842 40187 420593.706  134  228 422449.638 419225.312  0.76%   9.3  968s
 52101 40404 422183.983  198  227 422449.638 419225.565  0.76%   9.3  974s
 52399 40600 420686.865  133  229 422449.638 419225.700  0.76%   9.3  980s
 52665 40809     cutoff  238      422449.638 419225.716  0.76%   9.3  986s
 53026 40995 422303.885   72  244 422449.638 419225.911  0.76%   9.3  992s
 53296 41077 421483.789   97  238 422449.638 419226.062  0.76%   9.3  998s
 53608 41320 419781.012  166  224 422449.638 419226.474  0.76%   9.4 1003s
 53917 41460 421624.354  178  230 422449.638 419226.503  0.76%   9.4 1009s
 54199 41660 419744.712  164  222 422449.638 419226.678  0.76%   9.5 1013s
 54498 41792 420727.813  180  221 422449.638 419226.777  0.76%   9.5 1018s
 54798 41958     cutoff  184      422449.638 419227.156  0.76%   9.6 1023s
 55111 42158 419648.336   99  225 422449.638 419227.240  0.76%   9.6 1027s
 55391 42368 419980.003  120  223 422449.638 419227.699  0.76%   9.6 1034s
 55685 42580 420299.202   88  240 422449.638 419227.799  0.76%   9.6 1039s
 55961 42803 420268.638   94  239 422449.638 419228.163  0.76%   9.7 1045s
 56275 42934 421658.005  167  223 422449.638 419228.965  0.76%   9.7 1051s
 56578 43110     cutoff   75      422449.638 419230.809  0.76%   9.8 1057s
 56879 43339 420498.531  101  234 422449.638 419231.953  0.76%   9.8 1063s
 57140 43542 420896.020  168  224 422449.638 419231.953  0.76%   9.8 1070s
 57368 43756 421670.040  215  225 422449.638 419232.237  0.76%   9.8 1077s
 57624 43951     cutoff   95      422449.638 419232.395  0.76%   9.8 1081s
 57964 44137 422056.889   89  235 422449.638 419233.092  0.76%   9.8 1086s
 58242 44289 419871.594   86  242 422449.638 419233.878  0.76%   9.9 1092s
 58518 44438 420683.270  138  231 422449.638 419233.878  0.76%  10.0 1097s
 58769 44699 420871.972  200  228 422449.638 419233.878  0.76%  10.0 1104s
 59040 44854 422235.018  234  226 422449.638 419234.092  0.76%  10.0 1110s
 59377 45013 419417.604  176  223 422449.638 419235.085  0.76%  10.0 1116s
 59667 45283 420422.066   95  238 422449.638 419235.434  0.76%  10.1 1123s
 59943 45422 421317.829  157  225 422449.638 419235.437  0.76%  10.1 1129s
 60205 45607 421862.140   74  247 422449.638 419236.115  0.76%  10.1 1134s
 60500 45822 422063.579  206  224 422449.638 419236.385  0.76%  10.2 1140s
 60830 45912 421472.478   91  239 422449.638 419236.486  0.76%  10.2 1146s
 61029 46162 419427.849   66  243 422449.638 419236.828  0.76%  10.2 1150s
 61319 46354 420246.900  127  225 422449.638 419236.828  0.76%  10.2 1157s
 61610 46599 420631.566  185  224 422449.638 419236.828  0.76%  10.2 1162s
 61948 46817 420774.537  269  216 422449.638 419236.828  0.76%  10.2 1166s
