S_PA_NSGAII_EXEC_1_1;416763.0;3523900.2358627543;0.4617118305924866;0.15787421144729982;0.2059401389218187;0.9234236611849732
S_PA_NSGAII_EXEC_1_2;415219.0;3364251.6532159485;0.4604822404655949;0.1609940714577263;0.1966101213026039;0.9209644809311898
S_PA_NSGAII_EXEC_1_3;413817.0;3483909.547586893;0.45897969294301305;0.16382700133766018;0.20360304441065877;0.9179593858860261
S_PA_NSGAII_EXEC_1_4;412503.0;2918880.0961595923;0.45818436200063917;0.16648211536207755;0.17058217664101022;0.9163687240012783
S_PA_NSGAII_EXEC_1_5;410550.0;3199670.8131305375;0.4562254960843471;0.17042841497371156;0.18699185778704755;0.9124509921686942
S_PA_NSGAII_EXEC_1_6;409935.0;3702510.9536225423;0.45334949208665437;0.17167110532760552;0.21637832206163476;0.9066989841733087
S_PA_NSGAII_EXEC_1_7;409919.0;3525402.2380225426;0.4508645872947267;0.17170343548315398;0.20602791738112344;0.9017291745894535
S_PA_NSGAII_EXEC_1_8;408805.0;2688750.2512951065;0.4603135130745178;0.17395442256321555;0.1571331658718828;0.9206270261490356
S_PA_NSGAII_EXEC_1_9;407566.0;2499165.750980263;0.45925711035213074;0.1764579889834995;0.14605366426314798;0.9185142207042615
S_PA_NSGAII_EXEC_1_10;406955.0;3222191.370724522;0.45425487588411834;0.17769259679850635;0.18830798095997459;0.9085097517682367
S_PA_NSGAII_EXEC_1_11;405461.0;3385601.3692225427;0.4484023507653829;0.18071142507284388;0.19785781936045285;0.8968047015307657
S_PA_NSGAII_EXEC_1_12;404477.0;1689986.5949214797;0.481347910675632;0.18269972963907422;0.09876445155631126;0.962695821351264
S_PA_NSGAII_EXEC_1_13;404016.0;2479203.095195106;0.4589117131538771;0.18363124224581426;0.14488702734652792;0.9178234263077542
S_PA_NSGAII_EXEC_1_14;403253.0;1828025.2693869995;0.47893936148041444;0.18517298653853148;0.10683156523526958;0.9578787229608289
S_PA_NSGAII_EXEC_1_15;402248.0;1677717.3579018605;0.48543865541515696;0.1872037244339192;0.09804742547521778;0.9708773108303139
S_PA_NSGAII_EXEC_1_16;401728.0;2338102.464595106;0.4659491868024606;0.18825445448924416;0.13664096998883263;0.9318983736049212
S_PA_NSGAII_EXEC_1_17;400392.0;1485673.4966904686;0.480421897437206;0.19095402247754065;0.08682419643642134;0.960843794874412
S_PA_NSGAII_EXEC_1_18;400343.0;4541145.19874355;0.4388750829302035;0.1910530335789078;0.26538891866909825;0.877750165860407
S_PA_NSGAII_EXEC_1_19;399183.0;1921873.007128033;0.4756830953314563;0.19339696985617122;0.11231611782027064;0.9513661906629126
S_PA_NSGAII_EXEC_1_20;398722.0;4445793.484208545;0.43868119536934613;0.19432848246291126;0.25981647222526044;0.8773623907386923
S_PA_NSGAII_EXEC_1_21;398006.0;1612670.0182501453;0.4768787907120943;0.19577525692370487;0.09424599601701711;0.9537575814241886
S_PA_NSGAII_EXEC_1_22;397699.0;1546157.616144275;0.47784330164448663;0.19639559178329097;0.0903589468916456;0.9556866032889733
S_PA_NSGAII_EXEC_1_23;397291.0;4270928.83907768;0.4349613235557647;0.19722001074977671;0.24959721319395362;0.8699226471115294
S_PA_NSGAII_EXEC_1_24;396647.0;2758266.5158098564;0.4505693900032861;0.19852129951060227;0.1611957636224654;0.9011387800065722
S_PA_NSGAII_EXEC_1_25;394507.0;4093194.4062042222;0.43721177830166363;0.2028454578152089;0.23921024099064173;0.8744235566033273
S_PA_NSGAII_EXEC_1_26;394464.0;1298589.0444482702;0.48190617723907603;0.2029323451082454;0.07589080005568133;0.9638123544781521
S_PA_NSGAII_EXEC_1_27;393455.0;4688924.212009735;0.4339332861892085;0.2049711655425202;0.27402526717069436;0.867866572378417
S_PA_NSGAII_EXEC_1_28;392512.0;4891405.905096881;0.4260209370210252;0.20687662408515764;0.28585849320221474;0.8520418740420505
S_PA_NSGAII_EXEC_1_29;391529.0;1491317.2624097944;0.47666792734490404;0.20886290801666618;0.08715402356502493;0.9533358546898081
S_PA_NSGAII_EXEC_1_30;391263.0;4766840.591996881;0.43011419722948485;0.20940039685265935;0.2785787757960342;0.8602283944589697
S_PA_NSGAII_EXEC_1_31;390833.0;1302529.567744275;0.4789396941111775;0.21026926978302424;0.07612108804929282;0.957879388222355
S_PA_NSGAII_EXEC_1_32;390477.0;3984754.544915626;0.4365855035413466;0.2109886157439775;0.23287291058861667;0.8731710070826932
S_PA_NSGAII_EXEC_1_33;389865.0;3614288.9595220545;0.44005350238678836;0.21222524419370611;0.21122254337751825;0.8801070047735767
S_PA_NSGAII_EXEC_1_34;389102.0;4659999.144896882;0.4221507651356032;0.21376698848642336;0.27233485826554965;0.8443015302712064
S_PA_NSGAII_EXEC_1_35;388840.0;3901053.662580238;0.4352076700493071;0.2142963947835294;0.22798135004992615;0.8704153400986142
S_PA_NSGAII_EXEC_1_36;388431.0;4152535.0620220546;0.4330063572868074;0.21512283438473692;0.242678166324755;0.8660127145736148
S_PA_NSGAII_EXEC_1_37;386146.0;4285469.723491191;0.42219796683775185;0.2197399847240015;0.25044699654641317;0.8443959336755037
S_PA_NSGAII_EXEC_1_38;385968.0;5170389.370310603;0.4164463146702776;0.22009965770447812;0.3021625568071646;0.8328926293405552
S_PA_NSGAII_EXEC_1_39;384730.0;4732181.9497968815;0.4193050368543294;0.22260120349004028;0.27655329121594585;0.8386100737086588
S_PA_NSGAII_EXEC_1_40;384555.0;1337168.3356560846;0.47675252274348084;0.22295481456635158;0.07814541115675225;0.9535050454869617
