1;3750690;0;0
2;3750690;0;0.05555555555555555
3;3750690;0;0.1111111111111111
4;3750690;0;0.16666666666666666
5;3750690;0;0.2222222222222222
6;3750690;0;0.2777777777777778
7;3750690;0;0.3333333333333333
8;3750690;0;0.38888888888888884
9;3750690;0;0.4444444444444444
10;3750690;0;0.5
11;3750690;7638363.871911117;0
12;3750690;7638363.871911117;0.05555555555555555
13;3750690;7638363.871911117;0.1111111111111111
14;3750690;7638363.871911117;0.16666666666666666
15;3750690;7638363.871911117;0.2222222222222222
16;3750690;7638363.871911117;0.2777777777777778
17;3750690;7638363.871911117;0.3333333333333333
18;3750690;7638363.871911117;0.38888888888888884
19;3750690;7638363.871911117;0.4444444444444444
20;3750690;7638363.871911117;0.5
21;3750690;15276727.743822234;0
22;3750690;15276727.743822234;0.05555555555555555
23;3750690;15276727.743822234;0.1111111111111111
24;3750690;15276727.743822234;0.16666666666666666
25;3750690;15276727.743822234;0.2222222222222222
26;3750690;15276727.743822234;0.2777777777777778
27;3750690;15276727.743822234;0.3333333333333333
28;3750690;15276727.743822234;0.38888888888888884
29;3750690;15276727.743822234;0.4444444444444444
30;3750690;15276727.743822234;0.5
31;3750690;22915091.61573335;0
32;3750690;22915091.61573335;0.05555555555555555
33;3750690;22915091.61573335;0.1111111111111111
34;3750690;22915091.61573335;0.16666666666666666
35;3750690;22915091.61573335;0.2222222222222222
36;3750690;22915091.61573335;0.2777777777777778
37;3750690;22915091.61573335;0.3333333333333333
38;3750690;22915091.61573335;0.38888888888888884
39;3750690;22915091.61573335;0.4444444444444444
40;3750690;22915091.61573335;0.5
41;3750690;30553455.487644468;0
42;3750690;30553455.487644468;0.05555555555555555
43;3750690;30553455.487644468;0.1111111111111111
44;3750690;30553455.487644468;0.16666666666666666
45;3750690;30553455.487644468;0.2222222222222222
46;3750690;30553455.487644468;0.2777777777777778
47;3750690;30553455.487644468;0.3333333333333333
48;3750690;30553455.487644468;0.38888888888888884
49;3750690;30553455.487644468;0.4444444444444444
50;3750690;30553455.487644468;0.5
51;3750690;38191819.35955559;0
52;3750690;38191819.35955559;0.05555555555555555
53;3750690;38191819.35955559;0.1111111111111111
54;3750690;38191819.35955559;0.16666666666666666
55;3750690;38191819.35955559;0.2222222222222222
56;3750690;38191819.35955559;0.2777777777777778
57;3750690;38191819.35955559;0.3333333333333333
58;3750690;38191819.35955559;0.38888888888888884
59;3750690;38191819.35955559;0.4444444444444444
60;3750690;38191819.35955559;0.5
61;3750690;45830183.2314667;0
62;3750690;45830183.2314667;0.05555555555555555
63;3750690;45830183.2314667;0.1111111111111111
64;3750690;45830183.2314667;0.16666666666666666
65;3750690;45830183.2314667;0.2222222222222222
66;3750690;45830183.2314667;0.2777777777777778
67;3750690;45830183.2314667;0.3333333333333333
68;3750690;45830183.2314667;0.38888888888888884
69;3750690;45830183.2314667;0.4444444444444444
70;3750690;45830183.2314667;0.5
71;3750690;53468547.10337782;0
72;3750690;53468547.10337782;0.05555555555555555
73;3750690;53468547.10337782;0.1111111111111111
74;3750690;53468547.10337782;0.16666666666666666
75;3750690;53468547.10337782;0.2222222222222222
76;3750690;53468547.10337782;0.2777777777777778
77;3750690;53468547.10337782;0.3333333333333333
78;3750690;53468547.10337782;0.38888888888888884
79;3750690;53468547.10337782;0.4444444444444444
80;3750690;53468547.10337782;0.5
81;3750690;61106910.975288935;0
82;3750690;61106910.975288935;0.05555555555555555
83;3750690;61106910.975288935;0.1111111111111111
84;3750690;61106910.975288935;0.16666666666666666
85;3750690;61106910.975288935;0.2222222222222222
86;3750690;61106910.975288935;0.2777777777777778
87;3750690;61106910.975288935;0.3333333333333333
88;3750690;61106910.975288935;0.38888888888888884
89;3750690;61106910.975288935;0.4444444444444444
90;3750690;61106910.975288935;0.5
91;3750690;68745274.84720005;0
92;3750690;68745274.84720005;0.05555555555555555
93;3750690;68745274.84720005;0.1111111111111111
94;3750690;68745274.84720005;0.16666666666666666
95;3750690;68745274.84720005;0.2222222222222222
96;3750690;68745274.84720005;0.2777777777777778
97;3750690;68745274.84720005;0.3333333333333333
98;3750690;68745274.84720005;0.38888888888888884
99;3750690;68745274.84720005;0.4444444444444444
100;3750690;68745274.84720005;0.5
101;3617396;0;0
102;3617396;0;0.05555555555555555
103;3617396;0;0.1111111111111111
104;3617396;0;0.16666666666666666
105;3617396;0;0.2222222222222222
106;3617396;0;0.2777777777777778
107;3617396;0;0.3333333333333333
108;3617396;0;0.38888888888888884
109;3617396;0;0.4444444444444444
110;3617396;0;0.5
111;3617396;7638363.871911117;0
112;3617396;7638363.871911117;0.05555555555555555
113;3617396;7638363.871911117;0.1111111111111111
114;3617396;7638363.871911117;0.16666666666666666
115;3617396;7638363.871911117;0.2222222222222222
116;3617396;7638363.871911117;0.2777777777777778
117;3617396;7638363.871911117;0.3333333333333333
118;3617396;7638363.871911117;0.38888888888888884
119;3617396;7638363.871911117;0.4444444444444444
120;3617396;7638363.871911117;0.5
121;3617396;15276727.743822234;0
122;3617396;15276727.743822234;0.05555555555555555
123;3617396;15276727.743822234;0.1111111111111111
124;3617396;15276727.743822234;0.16666666666666666
125;3617396;15276727.743822234;0.2222222222222222
126;3617396;15276727.743822234;0.2777777777777778
127;3617396;15276727.743822234;0.3333333333333333
128;3617396;15276727.743822234;0.38888888888888884
129;3617396;15276727.743822234;0.4444444444444444
130;3617396;15276727.743822234;0.5
131;3617396;22915091.61573335;0
132;3617396;22915091.61573335;0.05555555555555555
133;3617396;22915091.61573335;0.1111111111111111
134;3617396;22915091.61573335;0.16666666666666666
135;3617396;22915091.61573335;0.2222222222222222
136;3617396;22915091.61573335;0.2777777777777778
137;3617396;22915091.61573335;0.3333333333333333
138;3617396;22915091.61573335;0.38888888888888884
139;3617396;22915091.61573335;0.4444444444444444
140;3617396;22915091.61573335;0.5
141;3617396;30553455.487644468;0
142;3617396;30553455.487644468;0.05555555555555555
143;3617396;30553455.487644468;0.1111111111111111
144;3617396;30553455.487644468;0.16666666666666666
145;3617396;30553455.487644468;0.2222222222222222
146;3617396;30553455.487644468;0.2777777777777778
147;3617396;30553455.487644468;0.3333333333333333
148;3617396;30553455.487644468;0.38888888888888884
149;3617396;30553455.487644468;0.4444444444444444
150;3617396;30553455.487644468;0.5
151;3617396;38191819.35955559;0
152;3617396;38191819.35955559;0.05555555555555555
153;3617396;38191819.35955559;0.1111111111111111
154;3617396;38191819.35955559;0.16666666666666666
155;3617396;38191819.35955559;0.2222222222222222
156;3617396;38191819.35955559;0.2777777777777778
157;3617396;38191819.35955559;0.3333333333333333
158;3617396;38191819.35955559;0.38888888888888884
159;3617396;38191819.35955559;0.4444444444444444
160;3617396;38191819.35955559;0.5
161;3617396;45830183.2314667;0
162;3617396;45830183.2314667;0.05555555555555555
163;3617396;45830183.2314667;0.1111111111111111
164;3617396;45830183.2314667;0.16666666666666666
165;3617396;45830183.2314667;0.2222222222222222
166;3617396;45830183.2314667;0.2777777777777778
167;3617396;45830183.2314667;0.3333333333333333
168;3617396;45830183.2314667;0.38888888888888884
169;3617396;45830183.2314667;0.4444444444444444
170;3617396;45830183.2314667;0.5
171;3617396;53468547.10337782;0
172;3617396;53468547.10337782;0.05555555555555555
173;3617396;53468547.10337782;0.1111111111111111
174;3617396;53468547.10337782;0.16666666666666666
175;3617396;53468547.10337782;0.2222222222222222
176;3617396;53468547.10337782;0.2777777777777778
177;3617396;53468547.10337782;0.3333333333333333
178;3617396;53468547.10337782;0.38888888888888884
179;3617396;53468547.10337782;0.4444444444444444
180;3617396;53468547.10337782;0.5
181;3617396;61106910.975288935;0
182;3617396;61106910.975288935;0.05555555555555555
183;3617396;61106910.975288935;0.1111111111111111
184;3617396;61106910.975288935;0.16666666666666666
185;3617396;61106910.975288935;0.2222222222222222
186;3617396;61106910.975288935;0.2777777777777778
187;3617396;61106910.975288935;0.3333333333333333
188;3617396;61106910.975288935;0.38888888888888884
189;3617396;61106910.975288935;0.4444444444444444
190;3617396;61106910.975288935;0.5
191;3617396;68745274.84720005;0
192;3617396;68745274.84720005;0.05555555555555555
193;3617396;68745274.84720005;0.1111111111111111
194;3617396;68745274.84720005;0.16666666666666666
195;3617396;68745274.84720005;0.2222222222222222
196;3617396;68745274.84720005;0.2777777777777778
197;3617396;68745274.84720005;0.3333333333333333
198;3617396;68745274.84720005;0.38888888888888884
199;3617396;68745274.84720005;0.4444444444444444
200;3617396;68745274.84720005;0.5
201;3484102;0;0
202;3484102;0;0.05555555555555555
203;3484102;0;0.1111111111111111
204;3484102;0;0.16666666666666666
205;3484102;0;0.2222222222222222
206;3484102;0;0.2777777777777778
207;3484102;0;0.3333333333333333
208;3484102;0;0.38888888888888884
209;3484102;0;0.4444444444444444
210;3484102;0;0.5
211;3484102;7638363.871911117;0
212;3484102;7638363.871911117;0.05555555555555555
213;3484102;7638363.871911117;0.1111111111111111
214;3484102;7638363.871911117;0.16666666666666666
215;3484102;7638363.871911117;0.2222222222222222
216;3484102;7638363.871911117;0.2777777777777778
217;3484102;7638363.871911117;0.3333333333333333
218;3484102;7638363.871911117;0.38888888888888884
219;3484102;7638363.871911117;0.4444444444444444
220;3484102;7638363.871911117;0.5
221;3484102;15276727.743822234;0
222;3484102;15276727.743822234;0.05555555555555555
223;3484102;15276727.743822234;0.1111111111111111
224;3484102;15276727.743822234;0.16666666666666666
225;3484102;15276727.743822234;0.2222222222222222
226;3484102;15276727.743822234;0.2777777777777778
227;3484102;15276727.743822234;0.3333333333333333
228;3484102;15276727.743822234;0.38888888888888884
229;3484102;15276727.743822234;0.4444444444444444
230;3484102;15276727.743822234;0.5
231;3484102;22915091.61573335;0
232;3484102;22915091.61573335;0.05555555555555555
233;3484102;22915091.61573335;0.1111111111111111
234;3484102;22915091.61573335;0.16666666666666666
235;3484102;22915091.61573335;0.2222222222222222
236;3484102;22915091.61573335;0.2777777777777778
237;3484102;22915091.61573335;0.3333333333333333
238;3484102;22915091.61573335;0.38888888888888884
239;3484102;22915091.61573335;0.4444444444444444
240;3484102;22915091.61573335;0.5
241;3484102;30553455.487644468;0
