
Gurobi 11.0.3 (linux64, Java) logging started dom 29 dez 2024 09:41:39 -03

Set parameter Username
Academic license - for non-commercial use only - expires 2025-10-10
Set parameter NonConvex to value 2
Set parameter TimeLimit to value 3600
Set parameter LogToConsole to value 0
Set parameter MIPGap to value 7.7716481645149384e-08
Set parameter Threads to value 2
Set parameter NodefileDir to value "/home/ps12398/experiment_epec/goalProgrammingMarcos/"
Set parameter NodefileStart to value 1
Gurobi Optimizer version 11.0.3 build v11.0.3rc0 (linux64)

CPU model: Intel(R) Xeon(R) CPU           X5650  @ 2.67GHz, instruction set [SSE2]
Thread count: 12 physical cores, 24 logical processors, using up to 2 threads

Optimize a model with 150015 rows, 101033 columns and 647718 nonzeros
Model fingerprint: 0xcba13d12
Model has 229 quadratic constraints
Variable types: 50406 continuous, 50627 integer (224 binary)
Coefficient statistics:
  Matrix range     [4e-03, 4e+06]
  QMatrix range    [4e-03, 7e+04]
  QLMatrix range   [1e+00, 7e+04]
  Objective range  [1e+00, 3e+07]
  Bounds range     [1e+00, 1e+08]
  RHS range        [1e+00, 1e+05]
  QRHS range       [1e-01, 1e-01]
Presolve removed 149662 rows and 100030 columns
Presolve time: 0.29s
Presolved: 1083 rows, 1241 columns, 24299 nonzeros
Presolved model has 2 SOS constraint(s)
Presolved model has 224 bilinear constraint(s)

Solving non-convex MIQCP

Variable types: 690 continuous, 551 integer (226 binary)
Found heuristic solution: objective 688022.08662

Root relaxation: objective 3.086840e+05, 201 iterations, 0.01 seconds (0.01 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 314750.646    0  249 675960.089 314750.646  53.4%     -    2s
     0     0 314794.448    0  249 675960.089 314794.448  53.4%     -    2s
     0     0 314794.472    0  250 675960.089 314794.472  53.4%     -    2s
     0     0 314829.985    0  249 675960.089 314829.985  53.4%     -    2s
     0     0 314869.159    0  249 675960.089 314869.159  53.4%     -    2s
     0     0 314869.165    0  249 675960.089 314869.165  53.4%     -    2s
     0     0 314908.264    0  249 675960.089 314908.264  53.4%     -    2s
     0     0 314908.310    0  249 675960.089 314908.310  53.4%     -    2s
     0     0 314947.857    0  249 675960.089 314947.857  53.4%     -    2s
     0     0 314947.870    0  249 675960.089 314947.870  53.4%     -    2s
     0     0 314986.838    0  249 675960.089 314986.838  53.4%     -    2s
     0     0 314986.851    0  249 675960.089 314986.851  53.4%     -    2s
     0     0 315025.525    0  249 675960.089 315025.525  53.4%     -    2s
     0     0 315025.567    0  249 675960.089 315025.567  53.4%     -    2s
     0     0 315064.719    0  249 675960.089 315064.719  53.4%     -    2s
H    0     0                    580713.14172 315064.719  45.7%     -    2s
     0     0 315103.247    0  249 580713.142 315103.247  45.7%     -    2s
     0     0 315103.266    0  249 580713.142 315103.266  45.7%     -    2s
     0     0 315141.621    0  249 580713.142 315141.621  45.7%     -    2s
     0     0 315141.684    0  249 580713.142 315141.684  45.7%     -    2s
     0     0 315181.612    0  248 580713.142 315181.612  45.7%     -    2s
     0     0 315221.380    0  249 580713.142 315221.380  45.7%     -    2s
     0     0 315221.389    0  249 580713.142 315221.389  45.7%     -    2s
     0     0 315260.242    0  249 580713.142 315260.242  45.7%     -    2s
     0     0 315260.375    0  249 580713.142 315260.375  45.7%     -    2s
     0     0 315300.418    0  250 580713.142 315300.418  45.7%     -    2s
     0     0 315300.586    0  250 580713.142 315300.586  45.7%     -    2s
     0     0 315319.953    0  250 580713.142 315319.953  45.7%     -    2s
H    0     0                    567412.63252 315332.607  44.4%     -    3s
     0     2 315332.607    0  250 567412.633 315332.607  44.4%     -    3s
H  116   123                    345885.93443 315433.659  8.80%   2.4    4s
   161   175 316605.986   47  239 345885.934 315433.659  8.80%   2.3    5s
H  242   249                    335394.81385 315433.659  5.95%   2.0    5s
H  472   474                    335394.81145 315433.659  5.95%   2.0    8s
   953   973 319632.227  361  224 335394.811 315433.659  5.95%   3.7   10s
  2318  2092 324500.498  887  171 335394.811 315433.659  5.95%   5.0   15s
H 2434  2151                    327053.46239 315433.659  3.55%   5.1   15s
H 2718  2309                    327026.34919 315433.659  3.54%   5.0   16s
H 2980  2492                    326697.30470 315437.682  3.45%   5.0   17s
H 3041  2497                    326594.70627 315437.682  3.42%   4.9   17s
H 3068  2445                    326549.67572 315437.682  3.40%   4.9   17s
  3245  2598 318035.346   64   28 326549.676 318035.346  2.61%   4.8   20s
H 3256  2474                    326548.91852 318188.926  2.56%   4.8   21s
  3285  2494 322844.209  822   30 326548.919 318541.493  2.45%   4.7   25s
  3328  2524 322240.595  756   31 326548.919 319028.451  2.30%   4.8   31s
  3344  2539 321265.777  398   39 326548.919 321265.777  1.62%   5.2   35s
H 3397  2451                    326537.46029 321335.604  1.59%   5.2   38s
  3476  2512 321777.425  108  249 326537.460 321335.604  1.59%   5.2   40s
H 3618  2475                    326534.65827 321335.604  1.59%   5.3   42s
H 3705  2439                    326533.07913 321335.604  1.59%   5.8   45s
  3989  2653 322968.812  257  231 326533.079 321335.604  1.59%   5.9   50s
H 4113  2597                    326489.35783 321335.604  1.58%   5.9   51s
  4384  2828 323328.155  349  226 326489.358 321335.604  1.58%   5.7   55s
  4740  3063 323813.826  414  229 326489.358 321335.604  1.58%   5.6   60s
  5134  3308 324936.027  517  230 326489.358 321335.604  1.58%   5.5   65s
H 5210  3197                    326065.21993 321335.604  1.45%   5.5   66s
H 5243  3059                    325140.97461 321342.729  1.17%   5.5   66s
  5360  3197 321764.848  111  247 325140.975 321354.515  1.16%   5.4   70s
  5864  3563 322450.453  265  230 325140.975 321354.515  1.16%   5.5   75s
  6356  3890 321464.111   96  251 325140.975 321354.674  1.16%   6.4   80s
  6809  4180 322191.465  245  229 325140.975 321354.674  1.16%   7.1   85s
  7365  4564 322715.341  371  231 325140.975 321354.674  1.16%   8.2   90s
  7866  4937 321426.734   80  252 325140.975 321363.569  1.16%   8.7   96s
H 8372  5170                    325127.68152 321363.569  1.16%   8.4  102s
  8618  5304 322950.605  298  226 325127.682 321363.569  1.16%   8.3  105s
H 8750  5285                    325113.21429 321363.569  1.15%   8.2  105s
  9063  5765 322032.040  180  233 325113.214 321365.391  1.15%   8.1  110s
  9511  6029 321371.847   73  254 325113.214 321367.420  1.15%   7.8  116s
  9884  6456 322529.064  276  228 325113.214 321367.420  1.15%   7.6  121s
 10203  6745 321766.958   92  252 325113.214 321370.222  1.15%   7.5  126s
 10721  7334 323216.546  317  226 325113.214 321372.137  1.15%   7.2  132s
 11040  7605 322506.121  173  236 325113.214 321372.531  1.15%   7.0  135s
 11485  7875 323560.346  341  227 325113.214 321375.826  1.15%   7.2  140s
 11887  8424 322392.789  179  234 325113.214 321375.826  1.15%   7.0  146s
H12180  8554                    324899.61165 321375.826  1.08%   6.9  149s
 12384  8700 321509.024   86  249 324899.612 321381.371  1.08%   6.8  152s
 12548  8909 323368.627  137  239 324899.612 321388.425  1.08%   6.8  155s
 12969  9214 321498.501   83  251 324899.612 321388.760  1.08%   6.7  160s
H13339  9450                    324515.63527 321388.760  0.96%   6.5  165s
 13662  9759 323591.654  290  229 324515.635 321388.760  0.96%   6.4  170s
*13937 10087             429    324441.77365 321396.790  0.94%   6.3  172s
 14958 11229 323715.076  303  229 324441.774 321401.991  0.94%   6.0  176s
*15055 11208             400    324406.51565 321401.991  0.93%   6.0  176s
*15057 11202             398    324400.89441 321401.991  0.92%   6.0  176s
*15058 11186             397    324363.29645 321401.991  0.91%   6.0  176s
H15291 11126                    324286.45599 321401.991  0.89%   5.9  176s
*16765 12400             353    324250.38456 321419.537  0.87%   5.6  179s
*16766 12361             353    324216.00232 321419.537  0.86%   5.6  179s
 17064 12862 322699.530   88  246 324216.002 321422.989  0.86%   5.6  181s
H17385 12747                    324138.65662 321422.989  0.84%   5.5  181s
*17841 13229             323    324110.97494 321425.972  0.83%   5.4  183s
*17846 13220             325    324106.81465 321425.972  0.83%   5.4  183s
*17848 13215             326    324103.43517 321425.972  0.83%   5.4  183s
H17852 13205                    324097.10172 321425.972  0.82%   5.4  183s
 18290 13701 323805.764  165  238 324097.102 321430.646  0.82%   5.3  185s
 19961 14753 323777.158  237  231 324097.102 321438.323  0.82%   5.1  190s
*22117 16620             310    324079.72581 321448.836  0.81%   4.8  194s
 22417 17040 323400.359  213  240 324079.726 321450.347  0.81%   4.8  195s
*23677 17964             242    324070.89126 321454.784  0.81%   4.6  198s
 24577 18857 323758.954  214  229 324070.891 321457.256  0.81%   4.5  200s
 25919 19949 322123.167  113  246 324070.891 321462.001  0.81%   4.4  205s
*27681 21136             288    324067.62697 321463.971  0.80%   4.3  209s
*27685 21069             287    324056.72236 321463.971  0.80%   4.3  209s
 27760 21438 322657.163  189  232 324056.722 321464.446  0.80%   4.3  210s
 29585 23007 321819.572  104  248 324056.722 321468.290  0.80%   4.1  215s
 31456 24682 322823.007  112  240 324056.722 321472.985  0.80%   4.1  220s
H31626 24229                    323977.80662 321472.985  0.77%   4.1  220s
*32826 25074             287    323972.83454 321474.231  0.77%   4.0  222s
*32833 25068             286    323971.58612 321474.231  0.77%   4.0  222s
 33969 26211 323273.284  159  243 323971.586 321476.535  0.77%   4.0  225s
*34799 26741             257    323958.06692 321476.874  0.77%   4.0  226s
*34804 26699             256    323952.54324 321476.874  0.76%   4.0  226s
*35646 27147             267    323935.18411 321477.768  0.76%   3.9  228s
*35799 27469             267    323929.66042 321477.889  0.76%   3.9  229s
*35800 27461             264    323928.63854 321477.889  0.76%   3.9  229s
*35801 27456             263    323927.94792 321477.889  0.76%   3.9  229s
 36230 27706 322409.840  121  243 323927.948 321478.237  0.76%   3.9  230s
 37557 28926 323445.940  213  245 323927.948 321480.828  0.76%   3.9  235s
 39224 30311 322977.853  183  238 323927.948 321482.802  0.75%   3.8  240s
*41368 32069             261    323927.76605 321485.571  0.75%   3.8  244s
*41370 31928             260    323913.89283 321485.571  0.75%   3.8  244s
*41376 31920             259    323913.30640 321485.571  0.75%   3.8  244s
 41507 32265 322945.943  142  243 323913.306 321485.606  0.75%   3.8  245s
 43255 33739     cutoff  231      323913.306 321486.698  0.75%   3.7  250s
 45180 35377 322884.456  207  241 323913.306 321488.458  0.75%   3.7  255s
 47125 37003 322176.877   95  249 323913.306 321490.154  0.75%   3.7  260s
*47983 37518             292    323909.86142 321490.327  0.75%   3.7  262s
*47993 37293             293    323887.51759 321490.327  0.74%   3.7  262s
 48819 38158 322942.536  106  244 323887.518 321490.917  0.74%   3.6  265s
*50190 39108             287    323881.29666 321491.598  0.74%   3.6  268s
*50200 39103             289    323880.88462 321491.598  0.74%   3.6  268s
*50201 39084             287    323879.58416 321491.598  0.74%   3.6  268s
 50711 39631 321920.461   99  250 323879.584 321492.246  0.74%   3.6  270s
*52366 41028             279    323879.19007 321493.078  0.74%   3.5  273s
 53152 41820 322471.765  105  245 323879.190 321493.411  0.74%   3.5  275s
*53526 42018             311    323876.31614 321493.503  0.74%   3.5  276s
 54425 42877 323054.701  164  243 323876.316 321494.203  0.74%   3.5  280s
 56559 44694 323185.861  190  237 323876.316 321495.654  0.74%   3.5  285s
 58490 46339 322478.108  128  245 323876.316 321497.696  0.73%   3.4  290s
 60355 47944 322501.369  116  246 323876.316 321500.105  0.73%   3.4  295s
 62732 50097 323058.396  164  244 323876.316 321502.504  0.73%   3.4  300s
*63568 50630             322    323876.11097 321502.920  0.73%   3.3  301s
*63572 50594             323    323874.01101 321502.920  0.73%   3.3  301s
*63581 50584             322    323873.53570 321502.920  0.73%   3.3  301s
 65748 52618 322534.533  126  246 323873.536 321504.843  0.73%   3.3  305s
 67632 54233 322587.089  177  236 323873.536 321507.187  0.73%   3.3  310s
 69605 55905 323818.320  196  231 323873.536 321508.661  0.73%   3.3  315s
 71375 57489 323826.699  192  239 323873.536 321510.720  0.73%   3.3  320s
 73472 58957 322028.787  117  247 323873.536 321511.705  0.73%   3.3  326s
 74722 60260 323759.043  183  245 323873.536 321512.254  0.73%   3.2  330s
 76297 61432 321812.906  104  250 323873.536 321513.187  0.73%   3.2  335s
H76302 61335                    323867.68621 321513.187  0.73%   3.2  335s
*76903 61946             319    323859.95399 321514.022  0.72%   3.2  339s
*76904 61894             317    323856.38537 321514.022  0.72%   3.2  339s
 77523 62473 322482.553  137  242 323856.385 321514.613  0.72%   3.2  340s
 78929 63665 323083.487  153  238 323856.385 321515.359  0.72%   3.2  345s
*79271 63864             349    323847.02811 321515.505  0.72%   3.2  346s
 80683 65124 322520.760  124  247 323847.028 321516.234  0.72%   3.2  350s
 82363 66342 323436.360  158  237 323847.028 321517.503  0.72%   3.2  355s
 83948 67805 323705.380  218  245 323847.028 321518.504  0.72%   3.2  360s
 85832 69333 323821.085  187  243 323847.028 321520.213  0.72%   3.2  365s
 87329 70555 323049.103  141  245 323847.028 321521.201  0.72%   3.2  370s
 89176 72208 322972.346  212  241 323847.028 321522.380  0.72%   3.1  375s
 91004 73604 323051.153  173  243 323847.028 321523.486  0.72%   3.1  381s
*91206 73667             324    323836.59032 321524.042  0.71%   3.1  381s
 92178 74595 323776.098  187  239 323836.590 321524.136  0.71%   3.1  385s
 94069 76038     cutoff  154      323836.590 321525.586  0.71%   3.1  390s
 96270 77953 323321.534  150  245 323836.590 321526.734  0.71%   3.1  395s
 98075 79560 323069.923  179  243 323836.590 321528.066  0.71%   3.1  400s
 100202 81338 323472.047  188  242 323836.590 321528.996  0.71%   3.1  407s
 101452 82441 323078.530  168  244 323836.590 321530.124  0.71%   3.0  410s
 104061 84549 322127.260  118  247 323836.590 321531.484  0.71%   3.0  415s
 106328 86487 322696.232  134  247 323836.590 321532.696  0.71%   3.0  420s
*107496 86929             310    323822.60512 321533.149  0.71%   3.0  422s
